X_Y    13CO J=2-1    C+ 158um    CH+ J=1-0    CO J=10-9    CO J=2-1    HCO+ J=3-2
29_20    6.3880833e-07    0.0030460535    5.2972186e-06    0.00013969747    3.2205762e-06    3.3361763e-07
30_20    5.4517005e-07    0.002409409    3.611648e-06    0.0001022168    2.9036357e-06    2.5654424e-07
31_20    5.227416e-07    0.0019220101    2.5946167e-06    7.847163e-05    2.680679e-06    2.1181971e-07
32_20    5.1291624e-07    0.0015674309    1.7358307e-06    5.5684846e-05    2.5083773e-06    1.7548602e-07
33_20    5.106346e-07    0.0013375512    1.281476e-06    3.931473e-05    2.3289683e-06    1.5123756e-07
34_20    5.0298354e-07    0.0011716936    1.3271092e-06    2.599562e-05    2.1419562e-06    1.5049754e-07
35_20    4.8121854e-07    0.0010433833    2.3175903e-07    1.759254e-05    1.9795937e-06    1.5528595e-07
36_20    4.7317505e-07    0.0009258878    7.285842e-07    1.2168301e-05    1.8351751e-06    1.4736924e-07
37_20    4.740901e-07    0.0008211681    4.2903685e-07    5.4577804e-06    1.7146867e-06    1.3673355e-07
38_20    4.585463e-07    0.00076111226    -1.01231514e-07    7.047338e-07    1.6238416e-06    1.2005613e-07
39_20    4.4133475e-07    0.00075184694    -5.328829e-07    -2.138579e-06    1.575059e-06    1.1043469e-07
40_20    4.3413837e-07    0.00075534335    -5.6687367e-07    -2.881619e-06    1.5577169e-06    1.08331925e-07
0_21    2.6116786e-07    0.0029341965    1.3235207e-06    6.85961e-06    1.7787465e-06    5.598048e-08
1_21    2.6498455e-07    0.002958174    1.3884998e-06    6.439669e-06    1.791036e-06    5.719727e-08
2_21    2.7486166e-07    0.0030551436    2.2224767e-06    5.410648e-06    1.8387335e-06    5.8599987e-08
3_21    2.8863906e-07    0.0032338265    1.4959903e-06    9.670831e-06    1.951465e-06    6.615125e-08
4_21    3.0740472e-07    0.0033778928    2.8441113e-06    2.7686208e-05    2.1199353e-06    9.149873e-08
5_21    3.4502742e-07    0.0035736938    3.2494602e-06    4.732217e-05    2.3585458e-06    1.2225212e-07
6_21    4.007936e-07    0.003900162    4.1084604e-06    8.022668e-05    2.7245974e-06    1.6026333e-07
7_21    5.089045e-07    0.004421669    6.3946272e-06    0.00015785564    3.2094533e-06    2.3292878e-07
8_21    6.885617e-07    0.005201489    8.375636e-06    0.00028020065    3.6372185e-06    3.548881e-07
9_21    8.210246e-07    0.006333352    1.1916486e-05    0.00038070898    3.8692783e-06    4.677274e-07
10_21    7.9429253e-07    0.007568304    1.4217349e-05    0.00039033807    3.789529e-06    4.7419812e-07
11_21    6.294051e-07    0.0080343075    1.3126969e-05    0.00030967235    3.4050518e-06    3.5947207e-07
12_21    4.437497e-07    0.0073613604    9.150301e-06    0.0001941638    2.856916e-06    2.5283342e-07
13_21    3.3634967e-07    0.0061511607    7.3793917e-06    0.00012837457    2.4627477e-06    2.1717469e-07
14_21    2.9481438e-07    0.005222235    7.5031608e-06    9.462129e-05    2.3330485e-06    2.1004529e-07
15_21    2.7175992e-07    0.0047929445    6.9191724e-06    8.079654e-05    2.3107418e-06    2.019533e-07
16_21    2.6321155e-07    0.004578763    5.8648507e-06    7.7769706e-05    2.3705384e-06    2.2560346e-07
17_21    2.8150617e-07    0.00460773    6.1064256e-06    0.0001191242    2.6940368e-06    3.10735e-07
18_21    3.4727702e-07    0.005186385    9.089938e-06    0.00022838567    3.3785027e-06    4.410741e-07
19_21    4.7393917e-07    0.0060464838    1.2528849e-05    0.00037291233    4.2404567e-06    6.0509257e-07
20_21    6.2606506e-07    0.0065000174    1.8411773e-05    0.0005094345    5.0815584e-06    7.957292e-07
21_21    7.6209125e-07    0.0063437126    2.08805e-05    0.00057612284    5.7270827e-06    1.0539075e-06
22_21    9.80007e-07    0.005932116    2.0082387e-05    0.0005922769    5.9767344e-06    1.479954e-06
23_21    1.1599093e-06    0.005326433    1.8329967e-05    0.00060308777    5.9305044e-06    1.857759e-06
24_21    1.1912928e-06    0.0046630176    1.4418765e-05    0.00057430286    5.777164e-06    1.884279e-06
25_21    1.1599873e-06    0.0044570467    1.4074497e-05    0.00051305955    5.4754432e-06    1.5660459e-06
26_21    1.0867325e-06    0.0045071593    1.2617218e-05    0.0004096743    4.877599e-06    1.1753759e-06
27_21    9.1968315e-07    0.004387739    1.01770775e-05    0.0003014763    4.2505762e-06    8.207826e-07
28_21    7.124451e-07    0.003999984    8.096504e-06    0.00021264463    3.6947124e-06    5.32192e-07
29_21    5.8846683e-07    0.003364115    6.017808e-06    0.00015616803    3.2439011e-06    3.6515004e-07
30_21    5.559018e-07    0.0026659712    4.101794e-06    0.00012253811    2.9165776e-06    2.8036212e-07
31_21    5.590694e-07    0.0020797579    3.1195532e-06    9.338202e-05    2.6743644e-06    2.2434273e-07
32_21    5.5072826e-07    0.0016933394    1.9320464e-06    6.726928e-05    2.4611686e-06    1.9052275e-07
33_21    5.2856683e-07    0.0014532816    9.842348e-07    4.6698187e-05    2.2486563e-06    1.8109239e-07
34_21    4.922171e-07    0.0012457094    3.2668225e-07    2.7407383e-05    2.0513078e-06    1.8697706e-07
35_21    4.4133142e-07    0.0010678093    1.0563878e-06    1.6578795e-05    1.8866771e-06    1.7587372e-07
36_21    4.0950658e-07    0.00091546227    1.4253694e-06    1.0962378e-05    1.7380031e-06    1.4594109e-07
37_21    4.0312923e-07    0.0007999461    1.8479291e-09    6.10685e-06    1.6218437e-06    1.2555329e-07
38_21    3.9970695e-07    0.0007512099    1.395651e-07    2.0878315e-06    1.5493566e-06    1.1363655e-07
39_21    3.9498266e-07    0.0007460093    7.099752e-07    1.1498007e-06    1.5150495e-06    1.0516471e-07
40_21    3.926176e-07    0.00074824505    6.738506e-07    1.1185127e-06    1.5030014e-06    1.0136475e-07
0_22    2.98521e-07    0.0030805245    1.4464118e-06    1.028955e-05    1.8192029e-06    6.277686e-08
1_22    3.0035497e-07    0.003097022    1.3839408e-06    1.0530793e-05    1.8329623e-06    7.001901e-08
2_22    3.0857893e-07    0.0031828403    2.0952548e-06    1.1007195e-05    1.8888335e-06    7.83361e-08
3_22    3.2736955e-07    0.0033795522    2.3945668e-06    1.3692982e-05    2.0216635e-06    8.3e-08
4_22    3.5104108e-07    0.003605109    2.5885893e-06    3.1325202e-05    2.207771e-06    1.05361e-07
5_22    3.7954175e-07    0.0039157323    4.1193757e-06    6.155098e-05    2.4597402e-06    1.3960461e-07
6_22    4.119322e-07    0.0043152384    4.434475e-06    0.00010167836    2.8375528e-06    1.750215e-07
7_22    4.6222507e-07    0.004846883    6.6909042e-06    0.00017611265    3.27414e-06    2.3910962e-07
8_22    5.4151826e-07    0.0056554778    1.06762745e-05    0.0002731586    3.5416551e-06    3.3600236e-07
9_22    5.7928764e-07    0.006830719    1.2971666e-05    0.00033007094    3.49151e-06    4.008348e-07
10_22    5.162191e-07    0.007714374    1.3044364e-05    0.000283965    3.08383e-06    3.5821375e-07
11_22    3.9405592e-07    0.0072643    9.076948e-06    0.00016472103    2.5286397e-06    2.3853903e-07
12_22    2.998023e-07    0.005920261    5.2375517e-06    8.177027e-05    2.105582e-06    1.6565097e-07
13_22    2.577423e-07    0.004855828    5.1633524e-06    6.428666e-05    1.9987465e-06    1.6383672e-07
14_22    2.3588036e-07    0.0044839643    6.3044718e-06    6.7475485e-05    2.097313e-06    1.8166388e-07
15_22    2.1759566e-07    0.004538266    7.061834e-06    6.408041e-05    2.1500134e-06    1.8251248e-07
16_22    2.0804411e-07    0.0045077377    5.116393e-06    5.0149196e-05    2.1432977e-06    1.8736407e-07
17_22    2.1856592e-07    0.0044446504    4.4586736e-06    6.1539096e-05    2.2849467e-06    2.3663976e-07
18_22    2.7232576e-07    0.0048811682    5.004533e-06    0.00013445067    2.7282883e-06    3.6504687e-07
19_22    4.108194e-07    0.0058188736    9.396124e-06    0.00027663962    3.4957413e-06    5.9635283e-07
20_22    6.267858e-07    0.006662663    1.8925215e-05    0.00047071336    4.586954e-06    9.019691e-07
21_22    8.4182363e-07    0.0070061563    2.3938965e-05    0.0006414165    5.8274577e-06    1.3048377e-06
22_22    1.1137378e-06    0.00689768    2.7747685e-05    0.00071995    6.564491e-06    1.9126012e-06
23_22    1.3486836e-06    0.006220202    2.3910094e-05    0.0007474716    6.702362e-06    2.4101369e-06
24_22    1.3927992e-06    0.005145607    1.630177e-05    0.0007245308    6.5575673e-06    2.362493e-06
25_22    1.2972505e-06    0.0047042198    1.5740616e-05    0.00065858127    6.149656e-06    1.846445e-06
26_22    1.1351877e-06    0.004847698    1.485509e-05    0.0005239854    5.498932e-06    1.2917234e-06
27_22    9.129653e-07    0.004794056    1.2921748e-05    0.00038287241    4.8209067e-06    8.6271194e-07
28_22    7.092114e-07    0.0043181446    1.0491098e-05    0.00026506485    4.1439644e-06    5.62412e-07
29_22    6.2677384e-07    0.0035676025    7.456767e-06    0.00019298558    3.569426e-06    4.020674e-07
30_22    6.152636e-07    0.0027648779    4.404898e-06    0.00014793705    3.1236787e-06    3.0644753e-07
31_22    6.025705e-07    0.002091721    2.693666e-06    0.00010522023    2.7972137e-06    2.3465788e-07
32_22    5.7714215e-07    0.0016777061    1.6407042e-06    7.225392e-05    2.5425177e-06    2.0169827e-07
33_22    5.380728e-07    0.0014463948    1.1862202e-06    4.7407866e-05    2.2866043e-06    2.0146983e-07
34_22    4.813266e-07    0.0012561292    6.6330387e-07    2.7349273e-05    2.040961e-06    2.0040923e-07
35_22    4.204535e-07    0.0010813208    8.4237634e-08    1.575347e-05    1.8535341e-06    1.7484159e-07
36_22    3.8763062e-07    0.00092699396    6.0809896e-07    8.470635e-06    1.7051568e-06    1.4165319e-07
37_22    3.7756035e-07    0.0008125654    -1.690296e-07    5.286756e-06    1.5883305e-06    1.1990905e-07
38_22    3.7351927e-07    0.0007560511    -5.1731894e-07    2.4113704e-06    1.5152e-06    1.09522304e-07
39_22    3.7071737e-07    0.0007343123    2.728048e-07    6.240173e-07    1.4796768e-06    1.0082856e-07
40_22    3.6949845e-07    0.0007270646    3.4848748e-07    2.0459522e-07    1.4666161e-06    9.5560154e-08
0_23    3.0144662e-07    0.0033557084    2.9035361e-06    2.1090773e-05    1.8412783e-06    6.7800215e-08
1_23    3.0299867e-07    0.003366697    2.8795457e-06    2.1375809e-05    1.8674782e-06    7.7212555e-08
2_23    3.120885e-07    0.0034203029    3.2333423e-06    2.2670229e-05    1.948418e-06    9.0824884e-08
3_23    3.3747276e-07    0.0035608464    3.4808086e-06    2.7876506e-05    2.1125186e-06    1.01207036e-07
4_23    3.7056213e-07    0.0038178472    4.2022734e-06    5.0813866e-05    2.3371422e-06    1.2363404e-07
5_23    3.91185e-07    0.0042146947    5.832944e-06    9.947551e-05    2.6049524e-06    1.5569113e-07
6_23    3.911276e-07    0.004595921    6.176513e-06    0.00013675269    2.8737668e-06    1.7473624e-07
7_23    3.8176637e-07    0.0049283463    6.189244e-06    0.00016357005    3.0602482e-06    1.9839304e-07
8_23    3.7924113e-07    0.0054283924    8.497887e-06    0.000187546    3.0776655e-06    2.3310528e-07
9_23    3.586067e-07    0.0062511456    8.856765e-06    0.00019333072    2.8465836e-06    2.424658e-07
10_23    3.089897e-07    0.0066349497    9.730333e-06    0.00014369938    2.4074952e-06    1.9876168e-07
11_23    2.616371e-07    0.0057756226    5.5908386e-06    6.9979986e-05    2.0261214e-06    1.4170314e-07
12_23    2.3829372e-07    0.004574857    3.4991174e-06    3.98592e-05    1.8420574e-06    1.2376536e-07
13_23    2.2851093e-07    0.0041101924    4.2769307e-06    4.085765e-05    1.8793706e-06    1.3592263e-07
14_23    2.1373613e-07    0.0042161033    4.7494336e-06    4.539576e-05    2.0140337e-06    1.5005173e-07
15_23    2.0038031e-07    0.004379894    5.368488e-06    4.0941064e-05    2.0488046e-06    1.5313607e-07
16_23    1.920884e-07    0.004317463    4.205901e-06    3.113336e-05    2.0105167e-06    1.5981772e-07
17_23    1.9253744e-07    0.0042121    3.438018e-06    3.4807577e-05    2.0592706e-06    1.8447183e-07
18_23    2.2298671e-07    0.0045395643    3.7736197e-06    7.139767e-05    2.2918803e-06    2.8047054e-07
19_23    3.2570418e-07    0.005489337    7.799607e-06    0.00017753745    2.8393188e-06    5.11178e-07
20_23    5.3820463e-07    0.0066827317    1.5987065e-05    0.0003729852    3.931315e-06    8.5671235e-07
21_23    8.3620154e-07    0.007549156    2.309333e-05    0.000613198    5.564438e-06    1.3651777e-06
22_23    1.1833492e-06    0.007842498    3.205433e-05    0.0007894696    6.845391e-06    2.113766e-06
23_23    1.4414078e-06    0.0073178047    2.8592383e-05    0.00086697034    7.2671955e-06    2.6537064e-06
24_23    1.4713173e-06    0.0061102007    1.9427625e-05    0.00084216456    7.1389954e-06    2.489637e-06
25_23    1.3310275e-06    0.00554001    1.9190764e-05    0.0007546892    6.6946127e-06    1.8598762e-06
26_23    1.1321986e-06    0.005625082    1.788585e-05    0.00061402464    6.105326e-06    1.2692544e-06
27_23    9.4049835e-07    0.0053743664    1.5630661e-05    0.0004677894    5.4506118e-06    8.6188294e-07
28_23    7.9983147e-07    0.004615518    1.1376149e-05    0.00033209872    4.7161893e-06    5.978257e-07
29_23    7.369457e-07    0.0036788804    7.93509e-06    0.000232887    4.019683e-06    4.4976215e-07
30_23    6.9943275e-07    0.0028131672    5.090302e-06    0.00016856162    3.434088e-06    3.446148e-07
31_23    6.478138e-07    0.0021125511    3.3891918e-06    0.0001158776    3.0159304e-06    2.6053178e-07
32_23    6.000802e-07    0.0016566187    2.9793273e-06    7.772826e-05    2.727621e-06    2.1764345e-07
33_23    5.4974157e-07    0.0013842591    1.6492169e-06    5.1586005e-05    2.4459912e-06    2.0643591e-07
34_23    4.815536e-07    0.001204395    1.3256019e-06    2.942386e-05    2.1565002e-06    1.8814772e-07
35_23    4.2055663e-07    0.0010734661    1.0557898e-06    1.762812e-05    1.927662e-06    1.6403489e-07
36_23    3.8556325e-07    0.00096733595    1.599418e-07    1.2357916e-05    1.7495466e-06    1.4566268e-07
37_23    3.6042306e-07    0.0008765094    -1.5177268e-07    5.460671e-06    1.606639e-06    1.2859435e-07
38_23    3.4031547e-07    0.00080670003    1.3984821e-07    3.19645e-06    1.5117482e-06    1.17755974e-07
39_23    3.290013e-07    0.00076354295    6.6594066e-07    2.5988686e-06    1.4602197e-06    1.06895385e-07
40_23    3.2492437e-07    0.0007464341    7.5697596e-07    2.4287506e-06    1.4391082e-06    1.0001851e-07
0_24    2.7776505e-07    0.0034493254    3.4090551e-06    2.628098e-05    1.8607564e-06    5.597911e-08
1_24    2.8100757e-07    0.0034603386    3.3985868e-06    2.6728514e-05    1.9096783e-06    6.672108e-08
2_24    2.9540757e-07    0.003478737    3.282969e-06    2.9380933e-05    2.028407e-06    8.157889e-08
3_24    3.2763722e-07    0.0035124354    3.6775186e-06    3.722239e-05    2.2185236e-06    9.130537e-08
4_24    3.5777853e-07    0.0036758462    4.1513817e-06    5.6845944e-05    2.4496164e-06    1.12535936e-07
5_24    3.65697e-07    0.0040063686    5.066957e-06    9.682316e-05    2.6507576e-06    1.3745701e-07
6_24    3.4175324e-07    0.0042944364    4.576362e-06    0.00011229002    2.6673008e-06    1.3634651e-07
7_24    2.998556e-07    0.0044705435    3.7927648e-06    9.8410936e-05    2.5263962e-06    1.2520907e-07
8_24    2.7398227e-07    0.004725987    4.9025684e-06    8.0449565e-05    2.4002982e-06    1.3536442e-07
9_24    2.4611097e-07    0.0051920866    5.227484e-06    7.2948584e-05    2.2274453e-06    1.3955919e-07
10_24    2.1606743e-07    0.0052795517    6.6942407e-06    5.338104e-05    1.9820598e-06    1.18738505e-07
11_24    2.0799267e-07    0.004547297    3.626629e-06    2.9258223e-05    1.8430034e-06    9.795856e-08
12_24    2.135288e-07    0.003837956    2.5499742e-06    2.5033627e-05    1.8424943e-06    1.0733212e-07
13_24    2.1738053e-07    0.003770206    2.7379954e-06    2.5445508e-05    1.9424674e-06    1.2774701e-07
14_24    2.0657909e-07    0.0040527456    3.6703664e-06    2.7664151e-05    2.0382556e-06    1.3892237e-07
15_24    1.9240431e-07    0.00428599    3.598599e-06    2.754494e-05    2.0057503e-06    1.4805966e-07
16_24    1.8386713e-07    0.004318268    4.3712944e-06    2.5963183e-05    1.9438967e-06    1.5962472e-07
17_24    1.7951555e-07    0.0042854655    3.6428692e-06    3.0930245e-05    1.9651006e-06    1.732397e-07
18_24    1.9684099e-07    0.004525436    4.2843944e-06    5.0774324e-05    2.09542e-06    2.325463e-07
19_24    2.6589169e-07    0.0053770277    6.902106e-06    0.000115817755    2.4459232e-06    4.02483e-07
20_24    4.4035085e-07    0.006720215    1.319869e-05    0.00026400268    3.3296826e-06    6.8762506e-07
21_24    7.4826795e-07    0.007835721    2.196654e-05    0.0005008127    4.9570203e-06    1.1445443e-06
22_24    1.1238551e-06    0.008294945    2.8889483e-05    0.0007312024    6.539331e-06    1.8320316e-06
23_24    1.3994207e-06    0.007981642    2.8671717e-05    0.00087056897    7.253684e-06    2.3595749e-06
24_24    1.4487015e-06    0.0070227436    2.3499155e-05    0.0008683746    7.209681e-06    2.2496097e-06
25_24    1.3298264e-06    0.006481821    2.2893333e-05    0.0007730637    6.7793026e-06    1.7137696e-06
26_24    1.1487889e-06    0.006258807    2.0466088e-05    0.00064500194    6.276664e-06    1.2226568e-06
27_24    9.936406e-07    0.0055792886    1.576314e-05    0.0005167755    5.747803e-06    8.840764e-07
28_24    8.9593937e-07    0.004506499    1.1592769e-05    0.00037980665    5.087161e-06    6.4666966e-07
29_24    8.421713e-07    0.0034498258    8.389653e-06    0.00025798433    4.363455e-06    5.0150624e-07
30_24    7.8374e-07    0.002667379    4.375266e-06    0.00017971674    3.7162624e-06    3.9603188e-07
31_24    6.9725553e-07    0.002080457    4.409087e-06    0.00012676165    3.2357425e-06    3.0557598e-07
32_24    6.18182e-07    0.00165639    3.491381e-06    8.503101e-05    2.8939128e-06    2.4984368e-07
