X_Y    13CO J=2-1    C+ 158um    CH+ J=1-0    CO J=10-9    CO J=2-1    HCO+ J=3-2
10_6    1.5160445e-09    3.6368892e-06    1.7189575e-07    6.489112e-07    1.029773e-09    8.3522895e-09
11_6    1.4281896e-09    3.792493e-06    9.048666e-08    6.0359787e-07    1.0347625e-09    8.791591e-09
12_6    1.3371676e-09    3.710389e-06    9.5766914e-08    7.631746e-07    1.0338468e-09    8.258525e-09
13_6    1.6910389e-09    3.5261628e-06    1.0522106e-07    6.4270586e-07    1.3050222e-09    7.593221e-09
14_6    1.3805679e-09    3.71112e-06    1.01608265e-07    6.2729697e-07    1.2513908e-09    8.0217255e-09
15_6    1.3705823e-09    4.0250825e-06    1.196279e-07    7.814078e-07    9.1507424e-10    8.5981915e-09
16_6    1.7388458e-09    4.056975e-06    6.933108e-08    7.7135627e-07    9.293651e-10    8.9186365e-09
17_6    1.767998e-09    3.692048e-06    8.755471e-08    7.68441e-07    8.928695e-10    8.143604e-09
18_6    1.5334156e-09    3.7938084e-06    1.2542827e-07    7.0649446e-07    7.190284e-10    7.782136e-09
19_6    1.3668235e-09    3.895074e-06    1.2214618e-07    6.406215e-07    7.0104134e-10    7.981188e-09
20_6    1.6458982e-09    3.887314e-06    1.0066186e-07    7.029492e-07    1.0023792e-09    7.7941005e-09
21_6    1.9098845e-09    4.0096784e-06    1.0990151e-07    6.2623894e-07    9.666986e-10    7.520063e-09
22_6    1.43055e-09    4.069284e-06    7.0938086e-08    6.1973844e-07    9.897766e-10    7.803737e-09
23_6    1.4270842e-09    4.1623653e-06    7.9068464e-08    7.290662e-07    1.0643965e-09    7.809191e-09
24_6    1.2974479e-09    4.0826594e-06    1.1685663e-07    6.657626e-07    9.041415e-10    7.658788e-09
25_6    1.4829126e-09    3.929594e-06    1.3655597e-07    6.6634504e-07    8.472351e-10    7.225907e-09
26_6    1.3110422e-09    3.7419281e-06    1.3802371e-07    6.924445e-07    1.214224e-09    7.460193e-09
27_6    1.5877876e-09    3.8001112e-06    1.1281693e-07    6.5040183e-07    1.0907656e-09    8.150645e-09
28_6    1.7904731e-09    3.8458516e-06    1.5011064e-07    7.195134e-07    8.7662333e-10    9.228653e-09
29_6    1.7159594e-09    3.8256826e-06    9.912032e-08    6.5214164e-07    1.002431e-09    7.954031e-09
30_6    1.3710938e-09    3.77021e-06    1.121507e-07    6.7102457e-07    7.314875e-10    7.896649e-09
31_6    1.2502224e-09    3.5341995e-06    1.1949405e-07    7.06986e-07    8.291962e-10    8.085969e-09
32_6    1.1356863e-09    3.6497092e-06    9.645504e-08    6.723458e-07    1.0338033e-09    8.001378e-09
33_6    1.0838599e-09    3.932057e-06    1.3699233e-07    7.294303e-07    1.2234929e-09    7.617857e-09
34_6    1.7384014e-09    3.8144888e-06    1.1927797e-07    6.6586534e-07    1.703478e-09    7.871439e-09
35_6    1.8627715e-09    3.826348e-06    1.8137015e-07    7.571212e-07    1.6798126e-09    8.815599e-09
36_6    1.7537986e-09    3.8956982e-06    1.1388914e-07    8.345484e-07    1.0240092e-09    1.0437845e-08
37_6    1.6577559e-09    4.0378122e-06    1.0498037e-07    6.73644e-07    1.1967353e-09    1.295465e-08
38_6    1.5915084e-09    5.1442216e-06    1.0901426e-07    7.418016e-07    1.6033633e-09    1.9218263e-08
39_6    1.8427916e-09    8.123806e-06    1.951199e-07    1.0471588e-06    1.7514803e-09    2.956594e-08
40_6    2.3980955e-09    1.0072482e-05    2.0464807e-07    1.217532e-06    1.8094986e-09    3.8062332e-08
0_7    1.9556141e-09    9.793532e-06    1.16685094e-07    1.5267999e-06    2.6271727e-09    nan
1_7    1.7328974e-09    7.860743e-06    1.1463263e-07    1.2764986e-06    2.2024753e-09    nan
2_7    1.4768188e-09    4.8370475e-06    1.2402361e-07    7.389923e-07    1.7446181e-09    nan
3_7    1.5861799e-09    3.8983794e-06    1.0971264e-07    5.9423917e-07    1.5736691e-09    nan
4_7    1.9193716e-09    3.947804e-06    1.0785767e-07    6.677152e-07    1.8166973e-09    nan
5_7    2.3846254e-09    3.955111e-06    1.1442451e-07    6.239805e-07    2.0437225e-09    3.336486e-08
6_7    2.5025846e-09    3.888724e-06    8.647873e-08    6.3009526e-07    1.5825631e-09    2.8782232e-08
7_7    1.632264e-09    3.6628792e-06    9.2468625e-08    6.4500614e-07    1.7731063e-09    2.1818442e-08
8_7    1.6091435e-09    3.491134e-06    7.4609105e-08    5.4630794e-07    1.5197751e-09    1.280241e-08
9_7    1.5774931e-09    3.5374696e-06    1.0499186e-07    6.894372e-07    1.205757e-09    9.128922e-09
10_7    1.5606353e-09    3.42909e-06    1.2982868e-07    6.08755e-07    1.4355085e-09    7.817451e-09
11_7    1.7187369e-09    3.5931453e-06    1.0501048e-07    5.7412893e-07    1.1532588e-09    7.899008e-09
12_7    1.8017476e-09    3.5230723e-06    7.9906e-08    7.2484534e-07    1.0738317e-09    7.780641e-09
13_7    1.8822046e-09    3.4080076e-06    1.0170272e-07    5.9634414e-07    1.544542e-09    7.224613e-09
14_7    1.34038e-09    3.639714e-06    9.307259e-08    5.963118e-07    1.6512888e-09    7.2639446e-09
15_7    1.4681363e-09    4.0423315e-06    7.3227774e-08    7.286694e-07    1.4390616e-09    8.0654905e-09
16_7    1.7839488e-09    4.10674e-06    9.0185196e-08    7.3955727e-07    1.1540023e-09    8.6095495e-09
17_7    1.8168776e-09    3.8384046e-06    1.4986543e-07    7.6817287e-07    1.2514618e-09    8.176849e-09
18_7    1.634902e-09    3.8478015e-06    8.2701334e-08    6.814977e-07    8.5607077e-10    7.7938e-09
19_7    1.3409744e-09    3.7302495e-06    1.2755856e-07    6.0025536e-07    8.40119e-10    8.237609e-09
20_7    1.4009056e-09    3.7326474e-06    7.3228335e-08    6.6532306e-07    1.1249592e-09    7.8996365e-09
21_7    1.351857e-09    3.9685565e-06    1.12927545e-07    6.113514e-07    9.778086e-10    7.1376265e-09
22_7    1.2914666e-09    3.9008623e-06    7.593915e-08    6.2187144e-07    1.1400044e-09    7.81577e-09
23_7    1.2023714e-09    3.937046e-06    8.272132e-08    7.196289e-07    1.3618164e-09    8.291214e-09
24_7    1.0398873e-09    3.89763e-06    9.142534e-08    6.23474e-07    1.2033791e-09    8.060021e-09
25_7    1.1361319e-09    3.7173418e-06    1.5696344e-07    6.186657e-07    1.0756974e-09    7.71575e-09
26_7    1.2843527e-09    3.6458862e-06    1.6695684e-07    6.7134835e-07    1.6809311e-09    7.67068e-09
27_7    1.6455466e-09    3.6559702e-06    1.2626265e-07    6.5508414e-07    1.3220295e-09    7.4674205e-09
28_7    1.7343728e-09    3.7096604e-06    1.0216746e-07    6.874423e-07    8.2951296e-10    7.9781755e-09
29_7    1.5910819e-09    3.7566465e-06    1.1239198e-07    6.1241235e-07    9.969249e-10    7.680487e-09
30_7    1.4793563e-09    3.6435686e-06    1.122778e-07    6.4530184e-07    9.0414864e-10    7.89061e-09
31_7    1.1462526e-09    3.5413202e-06    6.800207e-08    6.653322e-07    1.1897227e-09    8.065777e-09
32_7    8.8539814e-10    3.6979418e-06    1.00588416e-07    6.536185e-07    9.935046e-10    8.207824e-09
33_7    1.0770987e-09    4.021536e-06    1.06961146e-07    7.3495727e-07    9.216356e-10    7.755332e-09
34_7    1.7600634e-09    3.991726e-06    1.1616396e-07    6.0229104e-07    1.3102641e-09    7.583248e-09
35_7    2.255732e-09    3.903159e-06    1.3499228e-07    6.165344e-07    1.7866493e-09    8.038461e-09
36_7    2.2356659e-09    3.8451935e-06    1.1672645e-07    7.2960455e-07    1.4853991e-09    1.020153e-08
37_7    2.0355038e-09    4.002373e-06    1.0082748e-07    6.2198643e-07    1.3158604e-09    1.2776472e-08
38_7    2.1887474e-09    4.9763553e-06    8.0491624e-08    6.9038845e-07    1.4152525e-09    1.8600195e-08
39_7    2.793054e-09    7.86126e-06    1.837381e-07    1.0115114e-06    1.440897e-09    2.980446e-08
40_7    3.3845668e-09    9.7935035e-06    1.876179e-07    1.1806792e-06    1.4948621e-09    3.820809e-08
0_8    1.829461e-09    8.758884e-06    7.590585e-08    1.6062603e-06    3.167276e-09    nan
1_8    1.6792897e-09    7.07084e-06    7.348513e-08    1.3263526e-06    2.8043732e-09    nan
2_8    1.8138471e-09    4.427555e-06    1.2690197e-07    7.1245654e-07    2.476055e-09    nan
3_8    1.8154312e-09    3.4552377e-06    1.3400407e-07    5.9258326e-07    2.1570383e-09    nan
4_8    1.35994e-09    3.489409e-06    8.932367e-08    6.583715e-07    2.204756e-09    nan
5_8    1.3758976e-09    3.7261657e-06    1.05294454e-07    6.05179e-07    2.3611333e-09    3.6322138e-08
6_8    1.7938897e-09    3.949528e-06    9.994012e-08    6.1901403e-07    2.0435686e-09    3.1199907e-08
7_8    1.2187665e-09    3.864713e-06    9.6613675e-08    6.623878e-07    2.0331554e-09    2.3822615e-08
8_8    1.1914097e-09    3.520694e-06    1.0483193e-07    5.7483675e-07    1.6656246e-09    1.3792509e-08
9_8    1.7980406e-09    3.320687e-06    1.14260594e-07    6.246054e-07    1.4112256e-09    9.525566e-09
10_8    1.8340307e-09    3.4302723e-06    1.0281959e-07    6.011837e-07    1.9082103e-09    8.70181e-09
11_8    1.5155366e-09    3.5510611e-06    1.542742e-07    5.749779e-07    1.740797e-09    8.1932106e-09
12_8    1.4550577e-09    3.391193e-06    8.1219525e-08    6.774468e-07    1.4481406e-09    7.481726e-09
13_8    1.4972016e-09    3.5023602e-06    8.04617e-08    5.897019e-07    1.8191451e-09    7.463974e-09
14_8    1.5709656e-09    3.5430908e-06    1.0677788e-07    6.117467e-07    2.0284834e-09    7.583566e-09
15_8    1.4293594e-09    3.6990903e-06    8.274435e-08    7.397316e-07    1.8179124e-09    8.10968e-09
16_8    1.1391265e-09    3.915645e-06    9.390451e-08    7.515816e-07    1.2902592e-09    8.149697e-09
17_8    1.4782511e-09    4.049046e-06    1.6837991e-07    7.789861e-07    1.507982e-09    8.135381e-09
18_8    1.508393e-09    3.9982338e-06    1.279383e-07    6.43071e-07    1.133392e-09    7.848925e-09
19_8    1.2411521e-09    3.7292368e-06    1.0978008e-07    5.861889e-07    1.1688828e-09    7.353424e-09
20_8    1.3114062e-09    3.720894e-06    1.1333149e-07    6.336709e-07    1.3630893e-09    7.482878e-09
21_8    1.1807272e-09    3.8258213e-06    9.2952135e-08    5.6187173e-07    1.2352872e-09    7.259546e-09
22_8    1.0905244e-09    3.6343952e-06    6.679745e-08    5.620699e-07    1.3533623e-09    7.887367e-09
23_8    1.0153948e-09    3.684858e-06    8.694917e-08    6.766531e-07    1.3284865e-09    8.390683e-09
24_8    1.1198169e-09    3.7266875e-06    9.847086e-08    6.0065383e-07    1.2828049e-09    8.514651e-09
25_8    1.2500715e-09    3.7487903e-06    1.16937656e-07    5.977187e-07    1.3221703e-09    7.682626e-09
26_8    1.197157e-09    3.720175e-06    1.0090155e-07    6.679124e-07    1.7664703e-09    7.674018e-09
27_8    1.4935094e-09    3.6864503e-06    9.913241e-08    6.2130846e-07    1.4610163e-09    7.653532e-09
28_8    1.4795053e-09    3.6483207e-06    1.0758086e-07    6.6501957e-07    1.1768501e-09    7.733898e-09
29_8    1.300874e-09    3.6705687e-06    1.0486987e-07    6.20416e-07    1.2858588e-09    7.4326456e-09
30_8    1.2750577e-09    3.5105868e-06    8.782385e-08    6.516729e-07    1.3972284e-09    7.537939e-09
31_8    1.0281106e-09    3.4772784e-06    7.441004e-08    6.610488e-07    1.5563394e-09    8.032513e-09
32_8    9.871146e-10    3.633071e-06    9.392508e-08    6.2829906e-07    1.2563093e-09    8.534974e-09
33_8    1.1484449e-09    3.955459e-06    1.2065708e-07    6.871275e-07    1.2260124e-09    8.110831e-09
34_8    1.5927463e-09    3.9241463e-06    1.1046535e-07    5.778057e-07    1.446722e-09    7.484787e-09
35_8    1.9331559e-09    3.7793932e-06    9.973946e-08    5.9498024e-07    1.8933883e-09    7.6713125e-09
36_8    1.8327723e-09    3.7480472e-06    1.1768371e-07    7.05717e-07    1.7727229e-09    9.8637205e-09
37_8    1.5516097e-09    3.7841587e-06    8.3614864e-08    5.8941345e-07    1.7050424e-09    1.2651376e-08
38_8    1.6100818e-09    4.7379117e-06    7.7297074e-08    6.877023e-07    1.7726215e-09    1.7146142e-08
39_8    2.0946513e-09    7.494318e-06    2.00367e-07    9.975837e-07    1.8357497e-09    2.9311682e-08
40_8    2.6858717e-09    9.296789e-06    2.0768857e-07    1.1710923e-06    1.9901207e-09    3.8759655e-08
0_9    2.1530646e-09    8.781238e-06    7.318423e-08    1.845565e-06    3.1114749e-09    nan
1_9    2.0019852e-09    7.059255e-06    7.3621166e-08    1.5456133e-06    2.8487996e-09    nan
2_9    1.993749e-09    4.5018714e-06    1.6802129e-07    8.5854003e-07    2.639988e-09    nan
3_9    2.0307842e-09    3.5701546e-06    1.09499155e-07    6.667536e-07    2.7286926e-09    nan
4_9    1.6877452e-09    3.3792119e-06    1.2763958e-07    7.291412e-07    2.9019755e-09    nan
5_9    1.4854276e-09    3.5876842e-06    1.213932e-07    6.8199085e-07    2.6527547e-09    3.4568316e-08
6_9    1.7583488e-09    3.87779e-06    1.2272193e-07    6.7298214e-07    1.985984e-09    2.9531783e-08
7_9    1.3882316e-09    3.9320903e-06    1.13144e-07    7.5940727e-07    1.5727382e-09    2.2200156e-08
8_9    1.179971e-09    3.5637422e-06    9.7648766e-08    6.484739e-07    1.0717701e-09    1.4022251e-08
9_9    1.6917137e-09    3.427643e-06    1.3874491e-07    6.867817e-07    8.748916e-10    1.0718599e-08
10_9    1.6284396e-09    3.617899e-06    1.4313196e-07    6.810484e-07    1.3221145e-09    9.163407e-09
11_9    1.2211366e-09    3.6972074e-06    1.1856237e-07    6.5897785e-07    1.3244545e-09    9.192972e-09
12_9    1.126013e-09    3.558039e-06    1.2973805e-07    8.1390505e-07    1.4112873e-09    8.760745e-09
13_9    1.0888418e-09    3.5998032e-06    8.885583e-08    6.658451e-07    1.543889e-09    8.335433e-09
14_9    1.222795e-09    3.5557748e-06    1.06237835e-07    6.7480016e-07    1.4678637e-09    8.5914085e-09
15_9    1.1937186e-09    3.5248097e-06    7.332211e-08    8.394158e-07    1.407627e-09    9.03849e-09
16_9    1.0889556e-09    3.8124867e-06    6.841351e-08    8.601784e-07    1.2094532e-09    8.6944825e-09
17_9    1.7460148e-09    3.9618444e-06    1.4948617e-07    8.9843576e-07    1.7242763e-09    8.26835e-09
18_9    1.5845711e-09    4.0798354e-06    1.3690362e-07    7.9532305e-07    1.4550621e-09    8.146768e-09
19_9    1.0674901e-09    3.9054185e-06    1.1357494e-07    6.7184214e-07    1.3705338e-09    7.498564e-09
20_9    1.1377512e-09    3.7787752e-06    1.1033582e-07    7.598025e-07    1.4035735e-09    6.8065216e-09
21_9    1.4525385e-09    3.8081685e-06    1.0487497e-07    6.6167087e-07    1.4834372e-09    7.1542843e-09
22_9    1.4298462e-09    3.673245e-06    1.1363158e-07    6.456981e-07    1.4629988e-09    8.563573e-09
23_9    1.2607683e-09    3.7125733e-06    9.3265314e-08    7.340524e-07    1.0510103e-09    8.165511e-09
24_9    1.5415749e-09    3.7947964e-06    9.675003e-08    6.7035444e-07    1.1076139e-09    7.817295e-09
25_9    1.5699716e-09    3.9012443e-06    9.8155965e-08    6.446482e-07    1.3363171e-09    7.1357977e-09
26_9    1.2497892e-09    3.6973577e-06    1.4019328e-07    7.384379e-07    1.2946637e-09    7.4047217e-09
27_9    1.436657e-09    3.7476768e-06    1.0695086e-07    6.916485e-07    1.2716892e-09    7.718596e-09
28_9    1.4228377e-09    3.815819e-06    1.1907045e-07    7.2628734e-07    1.1730026e-09    8.081628e-09
29_9    1.3847449e-09    3.6984743e-06    1.0980569e-07    6.9559576e-07    1.4215238e-09    7.7728615e-09
30_9    1.1285991e-09    3.464088e-06    1.03187304e-07    7.6325034e-07    1.7186805e-09    8.462082e-09
31_9    1.1536285e-09    3.39156e-06    8.4101806e-08    6.999299e-07    1.4016432e-09    8.588234e-09
32_9    1.1063588e-09    3.4942068e-06    7.632423e-08    6.466698e-07    1.0448321e-09    8.679239e-09
33_9    1.2296628e-09    3.6563945e-06    1.2702702e-07    7.8894885e-07    1.2494955e-09    8.414725e-09
34_9    1.6759196e-09    3.6593149e-06    1.7631808e-07    6.657547e-07    1.4689097e-09    7.746954e-09
35_9    1.8436914e-09    3.6746028e-06    1.1828219e-07    6.85936e-07    1.9021302e-09    8.093794e-09
36_9    1.8131654e-09    3.7754044e-06    1.05382654e-07    8.156581e-07    1.7172191e-09    1.06123235e-08
37_9    1.7190435e-09    3.851164e-06    9.721668e-08    6.682139e-07    1.4146602e-09    1.2553382e-08
38_9    1.5475041e-09    4.4868802e-06    9.392391e-08    7.4541475e-07    1.2511536e-09    1.9712374e-08
39_9    1.687855e-09    7.2197113e-06    1.9399872e-07    1.0262966e-06    1.5963283e-09    3.55584e-08
40_9    2.2184812e-09    9.031957e-06    1.994066e-07    1.2057126e-06    1.9161004e-09    4.7004328e-08
0_10    3.0561278e-09    9.161381e-06    1.5338942e-07    1.5653616e-06    3.4349308e-09    nan
1_10    2.5270357e-09    7.349007e-06    1.380175e-07    1.3221093e-06    2.9651783e-09    nan
2_10    2.1663735e-09    4.620944e-06    1.2191906e-07    7.571367e-07    2.6242666e-09    nan
3_10    2.2584246e-09    3.7789464e-06    1.2556161e-07    6.157448e-07    3.234345e-09    nan
4_10    2.1343505e-09    3.7732084e-06    1.1044263e-07    6.741728e-07    3.5900418e-09    nan
5_10    2.282522e-09    3.7484833e-06    1.2262157e-07    6.1754844e-07    3.1401817e-09    3.652825e-08
6_10    2.4798794e-09    3.91186e-06    7.4708716e-08    5.7807756e-07    2.378242e-09    3.1128828e-08
7_10    2.2703404e-09    3.9978263e-06    1.0333442e-07    6.2111576e-07    1.9694741e-09    2.327777e-08
8_10    1.8437754e-09    3.7228147e-06    7.826448e-08    5.452742e-07    1.3636506e-09    1.3809431e-08
9_10    1.7845452e-09    3.6908764e-06    1.0894078e-07    6.116394e-07    9.962777e-10    1.03195665e-08
10_10    1.5646565e-09    3.8691146e-06    1.2250153e-07    6.115122e-07    1.56383e-09    8.638977e-09
11_10    1.5561383e-09    3.7742852e-06    1.194687e-07    6.170369e-07    1.4817787e-09    9.445198e-09
12_10    1.5108066e-09    3.682217e-06    9.6463474e-08    7.2301714e-07    1.8811797e-09    8.8726955e-09
13_10    1.3518899e-09    3.720878e-06    8.714374e-08    6.419066e-07    2.0256992e-09    8.350735e-09
14_10    1.4458335e-09    3.6629797e-06    9.979472e-08    6.287317e-07    1.4778282e-09    8.376253e-09
15_10    1.3540936e-09    3.6572999e-06    1.049787e-07    7.3005776e-07    1.2309967e-09    9.1885495e-09
16_10    1.5610443e-09    3.9864954e-06    1.04814404e-07    7.7825524e-07    1.4634953e-09    8.8896925e-09
17_10    1.7635295e-09    4.0563523e-06    1.00980294e-07    8.161688e-07    1.935217e-09    7.726277e-09
18_10    1.3146655e-09    4.111483e-06    1.14849534e-07    6.745225e-07    1.759134e-09    7.593981e-09
19_10    1.3944247e-09    4.0100126e-06    1.2053363e-07    5.567392e-07    1.9013782e-09    7.984291e-09
20_10    1.8535115e-09    3.936206e-06    1.1540293e-07    6.629079e-07    2.034826e-09    7.942909e-09
21_10    1.7445336e-09    3.913928e-06    8.6929475e-08    5.70816e-07    2.1125115e-09    7.96551e-09
22_10    1.5281472e-09    3.9781303e-06    8.656729e-08    5.84199e-07    2.2806412e-09    8.900594e-09
23_10    1.3807469e-09    4.118214e-06    1.113496e-07    6.610916e-07    1.6988426e-09    8.783931e-09
24_10    1.5603133e-09    4.042544e-06    9.452004e-08    6.1326057e-07    1.3350273e-09    7.962112e-09
25_10    1.3923154e-09    3.9591464e-06    1.4479323e-07    5.791542e-07    1.6538573e-09    7.624613e-09
26_10    1.4877177e-09    3.8003134e-06    8.1519424e-08    6.672329e-07    1.8853987e-09    7.797074e-09
27_10    1.5326784e-09    3.927234e-06    1.0986271e-07    6.222715e-07    2.0068318e-09    8.408659e-09
28_10    1.5879528e-09    3.867308e-06    8.204173e-08    6.5293955e-07    1.919534e-09    8.2882385e-09
29_10    1.5465702e-09    3.7881653e-06    1.057567e-07    5.964698e-07    1.6054462e-09    8.494447e-09
30_10    1.3430079e-09    3.6810209e-06    1.1857132e-07    6.3489045e-07    1.8769741e-09    9.484889e-09
31_10    1.6231659e-09    3.7568343e-06    7.7158326e-08    6.7384946e-07    1.6228487e-09    9.380085e-09
