X_Y    13CO J=1-0    C18O J=1-0    C2H N=1-0 J=3/2-1/2 F=2-1    C3H2 J=2-1 K+=1-0 K-=2-1    CN N=1-0 J=3/2-1/2    CO J=1-0    CS J=2-1    HCN J=1-0 F=2-1    HCO+ J=1-0    HNC J=1-0    SO J=3-2 K=2-1
12_2    7.86409766217563e-10    4.617995398298654e-11    1.4391461792937166e-10    6.61654470006428e-11    -1.5603002750816587e-10    4.5021691198369836e-09    2.753270923521333e-11    2.3017031198344806e-11    9.280023858645542e-11    -1.4478106654553103e-11    -3.0625134261611776e-11
13_2    7.896230684949168e-10    1.0781130439198076e-10    1.5958418177446257e-10    4.3409111961013153e-14    -3.32441303684722e-10    4.05702774908718e-09    2.294342763063934e-11    1.2487191475265723e-10    1.949452291881534e-10    8.297822969544807e-11    -4.465227988967864e-11
14_2    6.955831859753319e-10    1.8373669085905655e-10    9.893689665983983e-11    3.297643558288627e-11    -3.8515132029964865e-10    4.024262631490462e-09    7.471668423977027e-11    1.016885248533404e-10    1.6134016739713588e-10    1.0681510554516664e-10    -4.68330001155392e-11
15_2    6.474873067271965e-10    1.7519704653789993e-10    1.7070269690453815e-10    5.6842591628193266e-11    -2.195133191600665e-10    4.042071515736563e-09    8.557572533043205e-11    3.6468584314157757e-11    9.892553268663856e-11    1.0790750500310236e-10    -7.60345443736512e-12
16_2    6.41545807161457e-10    6.784322929779757e-11    2.9700157502904e-10    6.850694969854121e-11    -5.7272948235194165e-11    4.100288469035208e-09    9.318222858590583e-11    7.224857089067059e-11    1.662170179337975e-10    1.2416999664875385e-10    4.3249105228123714e-11
17_2    6.364833012509421e-10    -2.0017413726994386e-11    2.0901640790855745e-10    9.069986962400789e-11    -2.7695395278346693e-11    4.427798358047636e-09    9.536167533986324e-11    1.6250728796583517e-10    2.235839964927706e-10    2.3399589556091447e-11    5.4776572195234175e-11
18_2    6.677207455833086e-10    3.5296507012369876e-12    2.0367774594298815e-10    4.178720769367186e-11    6.451780586302773e-11    4.787884982050477e-09    6.749703586317871e-11    8.205910659321162e-11    2.169910075228689e-10    -1.4921019326192767e-11    1.9710815779924477e-11
19_2    7.107541189209389e-10    5.441471796750371e-11    1.343202178501675e-10    5.811080166888702e-11    2.446918781184885e-10    4.739948336695936e-09    9.278305348795094e-11    4.707505226603757e-11    5.085479789178246e-11    5.315470272936429e-11    -2.8179317891457322e-11
20_2    7.041741050962155e-10    3.97816597669115e-11    1.1287148431549527e-11    4.398594228865785e-11    3.163278946080159e-10    4.3196263743268904e-09    1.1013977811754513e-10    3.693465555376893e-12    2.8733046081687722e-11    1.0802078758210751e-10    -4.854301075656446e-11
21_2    6.433245254543406e-10    5.871239265392371e-11    5.459948828079987e-11    1.1780473860446487e-11    2.5986390234568954e-10    3.99342170765815e-09    1.0355338900128941e-10    8.185103142091223e-11    2.99216807390599e-11    3.00734883184211e-11    -4.24500147474982e-11
22_2    5.888642345987915e-10    9.186528411297284e-11    1.6050738234440122e-10    1.3666741982843598e-10    1.2564075004489812e-10    3.806835464062713e-09    5.656776952380264e-11    -5.131545047418216e-12    1.2004077065268598e-10    -1.2578513290529834e-11    -4.241042388085372e-12
23_2    6.059258331424187e-10    8.260027616181682e-11    1.6960735013067011e-10    7.969421743027893e-11    8.093880319096229e-11    3.789349521427444e-09    5.047077405661692e-12    -5.757602772977661e-11    1.2411262564169845e-10    -4.5581066969666624e-12    3.698259276122378e-12
24_2    6.307283805271135e-10    9.564005008841795e-11    4.774061561125244e-11    1.2222940023940966e-10    1.3105120272844276e-10    3.728226093631514e-09    1.049877434532341e-11    5.534976663951368e-11    1.1932036968400667e-10    -4.046335329669973e-11    -1.786258154802628e-11
25_2    6.008301576600086e-10    1.2912777083662514e-10    8.079446146882007e-11    -3.4705076655716724e-12    5.5927587622881403e-11    3.3423310525648103e-09    2.234220093989247e-11    7.287995085475382e-11    1.7252012229551084e-10    -5.410879524462741e-11    -1.8541714779876902e-11
26_2    5.844153657683389e-10    1.1790470036980265e-10    1.2177271175716435e-10    2.727863541853187e-11    -1.1458899418065076e-10    3.125812158417463e-09    6.372458478312352e-11    4.731114902314518e-11    1.246433623314136e-10    4.210987339906808e-11    -3.135578794553472e-11
27_2    5.86351639527725e-10    1.0604012334003038e-10    4.400841492193876e-11    5.355541085316842e-11    -1.3076742964227053e-10    3.2005731413198723e-09    1.003279556480613e-10    2.7089104054519012e-11    1.7247042005893265e-11    9.595641504076513e-11    -7.058026404923995e-13
28_2    5.901163859378378e-10    8.39222229259881e-11    4.4495393461714167e-11    -1.8544975213637408e-11    7.021580461354916e-11    3.162560222547499e-09    8.583691397477292e-11    -1.769535050834926e-11    7.262146799779367e-11    8.020080740548699e-11    5.209985052624961e-11
29_2    6.502072116226084e-10    -1.5287875145254887e-11    1.5631375884043154e-10    7.670886006392576e-11    2.14795907584406e-10    3.046355066257866e-09    -3.7840556256401e-12    -8.681939463013736e-12    -1.1490329171026278e-11    3.912809822148993e-11    4.7961821489421836e-11
30_2    7.420537562006091e-10    -1.1074956231926914e-10    2.0189061988776282e-10    4.5771374940405734e-11    2.1655911184172677e-10    3.081730628541961e-09    -4.704157681173334e-11    -4.1912558025910034e-11    -9.139987715904718e-11    -5.600750669221718e-12    1.9577330972284873e-11
31_2    7.533397030379732e-10    -1.575699577497106e-10    1.1192878841741934e-10    1.19918317955181e-10    1.9921549737864323e-10    3.1161373659936277e-09    6.020100212833652e-11    -1.473519798552277e-11    -2.9577404501338624e-11    -2.967307658510918e-11    5.101604756176524e-11
32_2    6.784511020914271e-10    -1.5837798048866258e-10    -3.943812640546208e-11    2.666709063043455e-11    1.5086718414163381e-10    2.8919687924402515e-09    1.4611481780977612e-10    7.969098457495042e-11    -2.0727841666941278e-11    1.4048667965977833e-11    5.834787625927626e-11
33_2    6.009421049651551e-10    -9.879693536909337e-11    -4.536457004877835e-11    -3.683828454597794e-12    1.451647751753612e-10    2.5798793653439793e-09    1.338980885773048e-10    9.015972941851747e-11    -7.4227177628173e-11    5.963846445712846e-11    4.8368612669018004e-12
34_2    5.489944091806721e-10    -5.092652966334955e-11    -3.134122083012996e-11    -9.624570275305296e-11    1.109617879386787e-10    2.4891395006567233e-09    1.136880012104775e-10    4.007263708364137e-11    -9.992399333294787e-11    8.590891665112194e-11    7.996938449864674e-12
35_2    5.83237845966057e-10    -1.6560705627296856e-11    7.489854271939643e-11    1.4758008834713132e-11    2.9045558533153655e-11    2.5173901636523333e-09    8.650836591423407e-11    -8.197448124269399e-11    -9.339081326919687e-11    5.446344970092943e-11    4.110538605420626e-11
36_2    6.333860924752216e-10    -1.6898529811706734e-11    4.552756080403697e-11    6.181568382519318e-12    2.4420124253318623e-11    2.423602537513062e-09    7.023951662875768e-11    -2.363234926410076e-11    -6.830070772951638e-11    5.5227107557046356e-11    -5.264894281068452e-12
37_2    6.205162985798488e-10    -2.5737663658048183e-11    1.478828277290855e-11    1.3382607761300902e-10    3.9159065293754053e-11    2.2238227835260102e-09    5.973776189120368e-11    1.9403455189475056e-10    6.500256770076625e-11    6.968196463810088e-11    -1.1939603030795729e-11
38_2    5.724701736895562e-10    4.706704195658766e-11    1.0719530022030216e-10    1.8280010942135715e-10    2.5640871973244572e-11    2.213428100428101e-09    4.4964587201150884e-11    1.472850091717139e-10    9.421248311817329e-11    1.0967471323558239e-10    -1.0761189781598368e-11
39_2    4.975608417605757e-10    9.864273206793465e-11    1.0064558083657364e-10    1.304688354132093e-10    1.5587344146860195e-11    2.332088958549909e-09    6.630197461312857e-11    1.2578172195302646e-10    5.88250081600731e-11    6.793696867601404e-11    -1.75632945582659e-11
40_2    4.4288909488419405e-10    8.125017738227685e-11    6.941009580937731e-11    1.0699931621495602e-10    3.3462830629533106e-11    2.3494739819318225e-09    4.174531395745911e-11    1.3815176113602829e-10    1.0156682329880466e-10    -2.8427856706868474e-11    -4.8891007991919633e-11
41_2    4.582300218857545e-10    3.936656728500362e-11    2.4973304054872977e-11    1.0657063401288122e-10    2.3341385480580593e-11    2.348935745913806e-09    1.1136961693288328e-11    4.850236447946086e-11    1.2624203822824968e-10    -9.14107494066812e-11    -6.12404603534424e-11
42_2    5.022999443451118e-10    -7.060298909343382e-12    1.1732779028952115e-10    -1.5518654209497898e-11    -1.3433639582188675e-11    2.374300118262806e-09    8.941498654536424e-12    -7.380887218879034e-11    9.690765562777239e-11    -6.258144366339538e-11    -3.199417318347431e-11
43_2    5.349719726619485e-10    -4.636829671537765e-12    4.901272281719635e-11    1.7470597423583134e-10    -8.682845011328575e-11    2.3433582751771163e-09    3.321295665429056e-13    -1.0646296154935569e-10    1.7346723516144332e-11    -2.4796150497585022e-11    -5.127078450987345e-11
44_2    4.989249404047684e-10    2.6210591422629065e-11    -4.7004040803313756e-11    4.647924474023519e-11    -1.5761682313543956e-10    2.3651231941556348e-09    3.299549437204046e-11    -3.3188305887638127e-11    -6.143992572937267e-11    5.969977032341359e-11    -7.394399873101972e-11
0_3    5.1019120404727836e-09    5.531887660657607e-10    3.9078043799846855e-10    1.6133977351999331e-10    4.394990462363565e-10    2.4333831784993677e-08    6.292571368326342e-10    5.323027768446191e-10    8.735489323907186e-10    2.864204142264276e-10    3.4189958322158576e-10
1_3    4.098636145553029e-09    4.0066414169994164e-10    4.105389178626642e-10    1.6177692053282843e-10    5.835543335328231e-10    2.1924364426743823e-08    5.805331344439886e-10    5.215341414232109e-10    8.994618145041998e-10    3.042755256592674e-10    3.0805439315262277e-10
2_3    2.970410473303789e-09    2.540274813992806e-10    4.263532974834318e-10    1.1025286448294214e-10    6.436461692720683e-10    1.8258284165182554e-08    4.1048084664947936e-10    4.46778515194182e-10    8.783417271673848e-10    2.800805880108111e-10    1.9684140857573456e-10
3_3    2.0930960276563265e-09    1.4746192058946788e-10    2.6563085762308674e-10    1.8679735177756905e-10    5.787145627674809e-10    1.4188789280168149e-08    2.9214760650018474e-10    3.047168308675877e-10    5.929077637057763e-10    1.8477395518945886e-10    3.252114200361347e-11
4_3    1.4504355721854638e-09    6.455663124840452e-11    1.2430130878147925e-10    1.2083599413599774e-10    4.229527987810885e-10    1.0408636622538644e-08    2.3918544875054e-10    2.181438465006043e-10    4.1233336083854084e-10    8.343047152065285e-11    -3.7975697668967843e-11
5_3    1.0765937659433348e-09    1.9044406063976966e-11    4.0461493239740805e-11    -2.4941197844383387e-11    2.856610183606276e-10    7.891266398577057e-09    1.8384302467604975e-10    9.15912150594654e-11    3.2610831565239824e-10    1.7181486582229496e-11    -2.598267316223012e-11
6_3    9.395702644439726e-10    -7.845560444381235e-12    -3.274572088981748e-11    8.322825400869567e-12    2.053015951152683e-10    6.723374974885322e-09    1.0994019056856768e-10    8.300408982557415e-11    2.0897930819355486e-10    4.939549808802544e-11    -4.417617028366535e-12
7_3    9.399434221277942e-10    4.0054794213881184e-11    2.2535571830982696e-11    2.3624709159450662e-11    2.1366689235210454e-10    6.116924269536175e-09    8.350100043859243e-11    1.500275472593288e-10    1.5842677320293308e-10    3.596018421801707e-11    2.693538826357771e-11
8_3    1.0084593190739621e-09    1.0822639687388864e-10    -1.0126774515381246e-11    -6.356274262162032e-13    2.5310833385803575e-10    5.806429366643252e-09    1.1206419633669802e-10    1.1614885502224949e-10    1.5027336448337151e-10    -3.25149144592104e-11    5.734650601810615e-11
9_3    1.0457626488666754e-09    7.624391047926662e-11    4.552933550717025e-11    -6.012136704682998e-11    1.6544030106982496e-10    5.749457084136292e-09    8.128212898360243e-11    1.0204684341652643e-10    1.690291141608262e-10    -5.399728964725373e-11    4.884750489730427e-11
10_3    9.670305237767656e-10    2.2245350109165602e-11    8.410463775303684e-11    -1.0708901196898636e-10    -9.97867656271617e-12    5.780062529710698e-09    2.4530271847200764e-11    5.587800332334535e-11    1.644087414559457e-10    -3.496004118408974e-11    -1.680079186760878e-11
11_3    8.408617646801287e-10    1.3800344477967809e-11    1.210241419755417e-10    -4.1250318504771785e-11    -8.611311311844476e-11    5.615106646089298e-09    2.1543850743982683e-11    -6.550434761870975e-11    1.570888856896715e-10    -6.664718421054209e-12    -6.932401928345015e-11
12_3    8.236716340454071e-10    2.4431623643023855e-11    1.931956393565106e-10    -2.2061045983193915e-11    -1.4039316654079068e-10    5.247000305418019e-09    3.604351657062195e-11    1.219473742304844e-11    1.619856725283833e-10    4.083533332390842e-11    -6.469092553898968e-11
13_3    8.156031356818837e-10    6.201396517957486e-11    2.340035181440589e-10    -4.1881967218424854e-11    -2.286283530746003e-10    5.057507587325295e-09    1.210656293430839e-11    1.1653161794665122e-10    2.5440444182445024e-10    8.736559734350554e-11    -5.4028533798933984e-11
14_3    7.251414207305103e-10    1.184324009131805e-10    1.983852262588839e-10    1.8576507642281275e-11    -2.2360776346345973e-10    5.200254507253338e-09    3.056471514900033e-11    8.127986805397009e-11    2.340618702675934e-10    9.909012214783253e-11    -2.6936738261043726e-11
15_3    7.023207552665676e-10    1.1515838142384645e-10    2.2251905922789845e-10    1.8364282743933943e-11    -9.589761778400997e-11    5.3622299089249975e-09    4.128453776414081e-11    4.965005704873397e-11    1.8494097729176798e-10    5.914090960032162e-11    2.889691238426075e-11
16_3    7.257757887930073e-10    5.526227332378026e-11    3.1721437889535846e-10    7.309567070662848e-11    3.739762512273373e-11    5.43105683972876e-09    4.818632448865718e-11    1.3684190109722673e-10    1.943735422563892e-10    6.408713797147107e-11    8.07625514845723e-11
17_3    7.434344396307495e-10    1.835498117699865e-11    2.2228799287994382e-10    -1.553955171106237e-11    4.606788969578284e-12    5.665579728678738e-09    6.530773293396314e-11    1.9707876917200173e-10    2.692887771713446e-10    4.92533395575092e-11    5.075704019816979e-11
18_3    7.750326030574868e-10    7.509387070255215e-11    1.122812444596912e-10    -4.625045198940958e-11    2.3273698756037237e-13    5.922721986285812e-09    7.447767198976024e-11    1.024808798790879e-10    2.8988189955126483e-10    -1.571310888841295e-11    -4.010137089256159e-12
19_3    8.139612418730681e-10    1.4448259879291576e-10    2.5951520421943683e-11    1.4490322722619543e-10    1.247463582905593e-10    5.724678043456883e-09    1.2287518857297633e-10    1.1087006540752527e-10    2.2720863173308908e-10    8.428653242160534e-11    -2.0064846690206717e-11
20_3    8.31395998100517e-10    1.37429620474784e-10    8.123884713339645e-11    1.1445545407875855e-10    1.7736817059045982e-10    5.075249192069145e-09    1.2037664814503646e-10    3.736944845554564e-11    1.5876461269983805e-10    3.767319451073778e-11    -6.371812573033193e-11
21_3    7.928363707722706e-10    1.6754149529509383e-10    1.7708417443123054e-10    4.4760359105223354e-11    1.693159986719598e-10    4.6349788572823845e-09    8.62397851384496e-11    4.81446421202069e-11    8.531819830890784e-11    -6.19066348888511e-11    -7.14555608959689e-11
