X_Y   CO J=1-0   C2H N=1-0 J=3/2-1/2 F=2-1   C3H2 J=2-1 K+=1-0 K-=2-1   CS J=2-1   HCN J=1-0 F=2-1   HCO+ J=1-0   HNC J=1-0   SO J=3-2 K=2-1
12_4   7.0988E-09   2.4245E-10   5.3541E-12   7.5240E-11   3.9380E-11   2.8838E-10   1.1452E-10   -2.1073E-11
13_4   7.7476E-09   3.0416E-10   2.1408E-11   5.9417E-11   1.2474E-10   3.9416E-10   1.0216E-10   -8.8774E-12
14_4   8.6788E-09   2.2742E-10   1.1756E-10   7.5941E-11   1.5077E-10   3.8134E-10   1.1924E-10   1.7338E-11
15_4   9.3497E-09   2.2840E-10   5.6442E-11   1.1980E-10   1.5827E-10   3.4732E-10   9.2310E-11   8.7917E-11
16_4   9.5649E-09   3.1041E-10   3.8112E-11   1.4742E-10   2.3273E-10   3.6860E-10   1.1365E-10   1.4545E-10
17_4   9.6699E-09   2.4730E-10   1.3813E-11   1.2451E-10   2.9175E-10   4.1649E-10   1.2492E-10   9.1740E-11
18_4   9.4382E-09   1.9459E-10   -3.9867E-11   1.1415E-10   2.0984E-10   4.3964E-10   7.0700E-11   2.6017E-11
19_4   8.5904E-09   2.1482E-10   1.5345E-10   1.6529E-10   1.5237E-10   4.9309E-10   1.2286E-10   2.4727E-11
20_4   7.3174E-09   1.7792E-10   1.3785E-10   1.3393E-10   1.5651E-10   4.2206E-10   2.9447E-11   -2.7858E-11
21_4   6.5649E-09   1.5259E-10   6.0113E-11   8.8412E-11   1.0395E-10   3.2604E-10   8.4352E-12   -3.4286E-11
22_4   6.3256E-09   2.6809E-10   1.0452E-10   6.0373E-11   -2.3312E-12   2.2196E-10   3.8701E-11   4.6700E-11
23_4   5.9188E-09   2.4444E-10   -9.5274E-12   -1.4259E-11   3.4068E-11   1.3983E-10   6.7634E-11   4.7550E-11
24_4   5.2747E-09   1.7411E-10   3.7822E-11   -8.6740E-12   7.9412E-11   5.6595E-11   5.5399E-11   3.1293E-11
25_4   4.5586E-09   1.6651E-10   -2.4611E-11   7.7352E-11   5.1875E-11   5.2271E-11   3.0775E-11   5.3505E-11
26_4   4.2330E-09   9.4326E-11   4.6670E-11   7.1361E-11   3.5959E-11   1.5831E-10   -2.7280E-11   6.5006E-11
27_4   4.0712E-09   6.2395E-11   -4.5283E-11   7.7871E-11   5.8308E-11   6.0692E-11   -2.6474E-11   7.6397E-11
28_4   3.6133E-09   2.4934E-11   -1.3501E-10   1.2924E-10   -5.6865E-11   -7.1631E-12   8.3754E-11   1.0269E-10
29_4   3.1188E-09   4.6242E-11   -4.7203E-11   1.0259E-10   1.6975E-11   1.1935E-12   7.6370E-11   1.4084E-10
30_4   2.9066E-09   8.2022E-11   -6.8819E-11   6.3941E-11   1.0368E-10   -3.6022E-11   5.7853E-11   1.1793E-10
31_4   2.9444E-09   1.6066E-11   -1.5244E-10   9.2991E-11   8.4136E-11   -2.5107E-11   2.7496E-11   7.2619E-11
32_4   2.8540E-09   -9.0769E-11   -1.2175E-10   1.0839E-10   1.2264E-10   5.7906E-11   8.8493E-11   4.7612E-11
33_4   2.5513E-09   -7.2048E-11   2.3231E-11   6.4652E-11   3.6278E-11   5.5671E-11   1.1769E-10   -2.5576E-11
34_4   2.4549E-09   -4.2748E-11   -8.4874E-11   -9.4132E-12   -3.3427E-11   -4.6679E-11   1.3082E-10   -1.6733E-11
35_4   2.4960E-09   -1.1751E-10   -8.1280E-11   -1.4265E-11   -1.0968E-10   -1.5289E-10   4.3575E-11   2.8525E-11
36_4   2.4658E-09   -8.6714E-11   -1.2234E-11   1.2622E-11   -1.1077E-10   -9.5438E-11   1.1215E-10   -2.8247E-12
37_4   2.3771E-09   5.2870E-11   -8.6580E-11   5.8107E-11   -9.5007E-11   -4.1504E-11   1.8817E-10   2.4097E-11
38_4   2.2285E-09   9.3944E-11   6.2628E-11   8.7112E-11   -1.1440E-10   6.4830E-11   2.0789E-10   4.8830E-11
39_4   2.2219E-09   -9.6118E-12   -7.1902E-11   1.0035E-10   -2.0812E-11   1.5029E-10   1.1752E-10   2.4997E-11
40_4   2.3236E-09   -6.0589E-11   -1.2354E-10   7.6190E-11   9.5300E-11   6.6318E-11   5.4377E-11   -6.0505E-11
41_4   2.4024E-09   -3.5579E-12   -1.0685E-10   5.9948E-11   7.4179E-11   7.2341E-11   3.1864E-11   -7.2057E-11
42_4   2.4111E-09   7.6145E-11   -4.6538E-11   2.9913E-11   -3.9272E-12   4.6155E-11   -4.7109E-12   -5.9651E-12
43_4   2.2847E-09   8.1448E-11   3.2829E-11   3.6513E-11   -6.4152E-12   -8.1635E-11   -5.8772E-11   3.0758E-11
44_4   2.1135E-09   1.4510E-11   -5.7947E-11   5.7293E-11   5.2466E-11   -1.0823E-10   -9.5161E-11   2.1987E-11
0_5   3.3381E-08   3.2664E-10   1.0272E-10   6.1972E-10   5.8872E-10   1.0292E-09   3.8581E-10   2.9220E-10
1_5   2.9249E-08   4.8213E-10   2.9665E-11   5.9202E-10   5.7681E-10   1.0707E-09   3.6954E-10   3.4091E-10
2_5   2.3735E-08   4.5718E-10   7.7614E-11   4.4995E-10   6.1681E-10   1.0330E-09   3.5676E-10   3.1010E-10
3_5   1.8148E-08   4.3961E-10   6.5645E-11   2.9959E-10   4.3632E-10   8.3014E-10   2.7502E-10   1.9596E-10
4_5   1.3553E-08   2.8095E-10   9.2306E-11   2.2188E-10   2.4021E-10   5.9339E-10   1.6875E-10   8.5838E-11
5_5   1.0617E-08   1.1224E-10   9.8559E-11   1.3874E-10   1.5254E-10   3.8030E-10   1.0648E-10   4.3138E-11
6_5   8.9028E-09   1.1778E-10   -1.4041E-11   7.3785E-11   1.4379E-10   2.3004E-10   5.5136E-11   7.2741E-11
7_5   7.9636E-09   1.9422E-10   -1.6575E-11   8.2020E-11   4.7677E-11   2.2601E-10   9.2900E-11   7.3008E-11
8_5   7.9929E-09   1.1147E-10   7.8384E-11   8.3791E-11   1.3657E-10   2.8588E-10   8.1655E-11   5.8136E-11
9_5   8.5885E-09   1.9804E-10   5.6054E-11   6.5117E-11   1.9690E-10   3.6386E-10   9.9357E-11   1.9116E-11
10_5   9.2117E-09   2.4996E-10   9.0851E-11   1.3425E-10   9.9797E-11   4.2632E-10   1.2086E-10   -4.5442E-11
11_5   9.9913E-09   2.2380E-10   1.0338E-10   1.6863E-10   4.8780E-11   4.6505E-10   1.6384E-10   -2.9191E-11
12_5   1.1279E-08   3.2057E-10   6.9171E-11   1.5112E-10   1.2907E-10   5.0415E-10   2.0595E-10   1.0814E-11
13_5   1.3187E-08   3.7935E-10   8.4977E-11   1.5615E-10   2.3216E-10   6.0108E-10   1.7241E-10   2.3336E-11
14_5   1.5395E-08   3.2052E-10   1.1347E-10   1.9561E-10   3.1487E-10   6.6867E-10   2.1006E-10   5.1409E-11
15_5   1.6868E-08   3.5333E-10   5.3239E-11   2.3927E-10   2.9667E-10   6.9027E-10   2.4400E-10   1.4109E-10
16_5   1.7302E-08   3.6646E-10   4.3721E-11   2.5771E-10   3.6824E-10   6.9477E-10   2.5878E-10   1.7987E-10
17_5   1.7261E-08   2.8036E-10   1.1661E-10   2.2624E-10   4.1845E-10   6.6527E-10   2.2824E-10   1.0705E-10
18_5   1.6383E-08   2.8328E-10   7.0226E-11   1.9522E-10   3.8373E-10   6.3593E-10   1.9284E-10   3.8411E-11
19_5   1.4617E-08   3.5690E-10   1.6073E-10   2.2006E-10   3.2440E-10   6.4737E-10   1.6789E-10   3.9271E-11
20_5   1.2476E-08   2.8192E-10   1.1712E-10   1.8160E-10   2.8616E-10   6.6797E-10   1.2795E-10   3.4697E-11
21_5   1.1290E-08   2.2907E-10   5.2036E-11   1.6216E-10   3.0710E-10   6.2206E-10   1.7673E-10   5.3366E-11
22_5   1.0918E-08   3.1579E-10   8.6432E-11   1.5723E-10   2.1388E-10   4.4989E-10   1.7354E-10   1.0542E-10
23_5   1.0190E-08   2.7720E-10   1.1962E-10   1.3967E-10   1.4377E-10   4.0770E-10   1.3101E-10   8.8246E-11
24_5   9.0964E-09   2.2734E-10   7.5992E-11   1.6554E-10   1.8956E-10   3.3374E-10   6.3658E-11   1.0789E-10
25_5   7.9505E-09   1.7575E-10   -6.2088E-11   1.9240E-10   1.2922E-10   2.5441E-10   1.0446E-10   1.4435E-10
26_5   7.0046E-09   3.2825E-11   -8.4730E-11   1.3107E-10   1.4758E-10   3.0673E-10   1.3074E-10   1.0702E-10
27_5   5.9240E-09   2.3326E-11   -1.0816E-10   1.0111E-10   1.6923E-10   2.3660E-10   8.6676E-11   8.2301E-11
28_5   4.6559E-09   -1.0702E-11   -1.8022E-10   1.1227E-10   6.3345E-11   1.3044E-10   1.1149E-10   1.0132E-10
29_5   3.6264E-09   1.1737E-11   -1.1405E-10   8.3066E-11   4.5248E-11   1.4693E-10   3.7783E-11   1.1942E-10
30_5   3.0330E-09   5.9114E-11   -3.2046E-11   6.6695E-11   3.6917E-12   1.2654E-10   1.9133E-11   8.3359E-11
31_5   2.8975E-09   6.9111E-12   1.5353E-11   1.0581E-10   6.8608E-11   1.1149E-10   -7.2669E-11   4.1015E-11
32_5   2.8542E-09   -1.1766E-11   -5.9873E-11   8.8274E-11   1.1486E-10   1.0509E-10   4.8500E-11   8.5331E-11
33_5   2.6040E-09   1.5323E-11   -1.9931E-11   2.5437E-11   1.5811E-10   3.7779E-11   1.1969E-10   3.7039E-11
34_5   2.4708E-09   -1.1223E-12   -2.9009E-11   -2.4944E-11   9.3802E-11   -3.0598E-11   1.5332E-10   5.9099E-12
35_5   2.5678E-09   -1.2890E-10   -1.3448E-10   -6.1160E-13   -4.9800E-11   -4.7664E-12   1.5289E-10   2.0566E-11
36_5   2.7006E-09   -1.2429E-10   -1.1467E-10   2.7486E-11   -2.4558E-11   -4.6907E-11   9.8156E-11   9.1384E-12
37_5   2.6231E-09   1.0527E-10   -1.9901E-11   4.3108E-11   1.4884E-11   -2.4368E-11   4.6587E-11   8.1302E-11
38_5   2.3351E-09   1.5138E-10   9.1371E-11   4.1788E-11   3.4037E-11   9.1379E-11   2.7891E-11   1.1364E-10
39_5   2.2524E-09   1.1759E-11   -3.4927E-11   6.1107E-11   3.1688E-11   1.5143E-10   -1.5060E-11   5.1394E-11
40_5   2.3667E-09   -1.2988E-10   -6.7317E-11   5.0355E-11   3.8802E-11   2.9868E-11   -3.9417E-11   -2.8617E-11
41_5   2.4655E-09   -9.4459E-11   6.3465E-12   2.5430E-11   3.3445E-13   -7.2067E-12   -1.1368E-11   -2.9519E-11
42_5   2.4544E-09   5.1760E-11   -8.7742E-11   1.6680E-11   -2.4868E-12   -1.0771E-12   2.6451E-11   9.1665E-12
43_5   2.3294E-09   1.1534E-10   1.2909E-11   6.6474E-11   2.9707E-11   -3.7701E-11   5.8643E-12   3.7203E-11
44_5   2.2056E-09   1.1809E-10   -4.1427E-11   7.6667E-11   1.7471E-11   -4.0599E-11   -6.0479E-11   2.9658E-11
0_6   3.9322E-08   4.6039E-10   1.1154E-10   6.1866E-10   6.6365E-10   1.1001E-09   4.7042E-10   2.9505E-10
1_6   3.4795E-08   5.6244E-10   7.6553E-11   5.9965E-10   6.7218E-10   1.1286E-09   5.0186E-10   3.2194E-10
2_6   2.8765E-08   4.0324E-10   7.9007E-11   4.8242E-10   6.5834E-10   9.9675E-10   4.7402E-10   2.9939E-10
3_6   2.2572E-08   3.9768E-10   6.2137E-11   3.0257E-10   4.6629E-10   8.9339E-10   3.1365E-10   2.4311E-10
4_6   1.7678E-08   3.4857E-10   1.6035E-10   1.9164E-10   3.1323E-10   6.8542E-10   1.3729E-10   1.5749E-10
5_6   1.4543E-08   2.5404E-10   1.3467E-10   1.0729E-10   2.2073E-10   5.4036E-10   8.7354E-11   1.0821E-10
6_6   1.2277E-08   1.9133E-10   4.5496E-11   6.1626E-11   2.3792E-10   4.2131E-10   7.0737E-11   1.0172E-10
7_6   1.1123E-08   1.7942E-10   1.6150E-11   1.0705E-10   1.1842E-10   3.7739E-10   1.0193E-10   5.5154E-11
8_6   1.1669E-08   1.4137E-10   8.7541E-11   1.3153E-10   2.6763E-10   4.6379E-10   8.3453E-11   2.6465E-11
9_6   1.2879E-08   2.1844E-10   7.3484E-11   1.1493E-10   3.0895E-10   5.5237E-10   9.0616E-11   8.0883E-12
10_6   1.4070E-08   3.5922E-10   6.5014E-11   1.8133E-10   2.0779E-10   6.1382E-10   1.3809E-10   -3.4855E-11
11_6   1.5656E-08   3.4686E-10   7.0802E-11   2.3077E-10   1.9281E-10   6.6838E-10   1.9768E-10   -2.9755E-11
12_6   1.7809E-08   4.4388E-10   1.1463E-11   2.2173E-10   2.5475E-10   6.5682E-10   2.3475E-10   1.1136E-11
13_6   2.0636E-08   5.4581E-10   7.2361E-11   2.0900E-10   3.2475E-10   7.1693E-10   1.9669E-10   4.6781E-11
14_6   2.3952E-08   5.4399E-10   1.4110E-10   2.6119E-10   4.4051E-10   8.6018E-10   1.9839E-10   1.2260E-10
15_6   2.6191E-08   5.4089E-10   8.2893E-11   3.1869E-10   4.5543E-10   9.2689E-10   2.6525E-10   2.2657E-10
16_6   2.6809E-08   5.5700E-10   1.0727E-10   3.4616E-10   4.7071E-10   9.5914E-10   3.2409E-10   2.3494E-10
17_6   2.6712E-08   4.3263E-10   1.4522E-10   3.6485E-10   5.2085E-10   9.4393E-10   3.4551E-10   1.3326E-10
18_6   2.5546E-08   4.7044E-10   1.8000E-10   3.3206E-10   5.1329E-10   8.9714E-10   3.6005E-10   8.9771E-11
19_6   2.3342E-08   4.4060E-10   1.3457E-10   3.4100E-10   4.7272E-10   8.2456E-10   3.6349E-10   1.2620E-10
20_6   2.0882E-08   3.6109E-10   1.3027E-10   3.1631E-10   4.7115E-10   8.3312E-10   3.8229E-10   1.8344E-10
21_6   1.9631E-08   2.9828E-10   9.0332E-11   3.1325E-10   4.5341E-10   8.4481E-10   3.3441E-10   2.4134E-10
22_6   1.9271E-08   2.6169E-10   1.0082E-10   3.2263E-10   4.1950E-10   7.7827E-10   3.0739E-10   2.6963E-10
23_6   1.8304E-08   3.3928E-10   1.1337E-10   3.2569E-10   4.5785E-10   7.3599E-10   2.2534E-10   2.5366E-10
24_6   1.6675E-08   3.3476E-10   1.2594E-10   3.3784E-10   4.6782E-10   6.3620E-10   7.7533E-11   2.5784E-10
25_6   1.4845E-08   1.9704E-10   8.7769E-11   3.4225E-10   2.8625E-10   5.8800E-10   2.1395E-10   2.7094E-10
26_6   1.2959E-08   1.5120E-10   5.8062E-13   3.1652E-10   2.7134E-10   6.1727E-10   3.2202E-10   1.8641E-10
27_6   1.0566E-08   1.7516E-10   1.3884E-11   2.6983E-10   2.5215E-10   5.2918E-10   2.4472E-10   1.4005E-10
28_6   8.0010E-09   6.9938E-11   -1.2392E-10   2.0683E-10   1.1439E-10   3.9500E-10   2.1933E-10   1.9289E-10
29_6   5.9286E-09   9.8603E-11   -1.0451E-10   1.4710E-10   1.1735E-10   2.8480E-10   1.3400E-10   2.2116E-10
30_6   4.4912E-09   1.5307E-10   -1.5450E-12   1.3224E-10   1.0483E-10   2.2653E-10   6.1995E-11   1.5064E-10
31_6   3.6939E-09   8.3473E-11   1.2864E-10   1.5022E-10   9.6246E-11   1.7003E-10   -7.1179E-11   8.6050E-11
32_6   3.1664E-09   4.9789E-11   2.3998E-11   8.8748E-11   4.0586E-11   8.1705E-11   -1.7131E-11   1.3983E-10
33_6   2.6957E-09   9.1312E-11   2.6211E-11   1.9903E-11   1.2790E-10   1.0410E-10   -1.5189E-11   1.0044E-10
34_6   2.4996E-09   2.6265E-11   6.4753E-12   -1.2490E-11   1.7261E-10   6.7037E-11   3.9553E-11   2.2781E-11
35_6   2.6175E-09   5.1038E-11   -1.2366E-10   1.0852E-11   1.6861E-11   4.5079E-11   1.4577E-10   1.1933E-11
36_6   2.8417E-09   2.4873E-11   -1.8016E-10   6.7895E-11   -3.7322E-11   -7.9782E-11   3.5723E-11   3.7713E-11
37_6   2.7814E-09   9.7220E-11   1.1274E-10   1.0658E-10   6.4054E-11   -1.0171E-10   -5.2392E-11   9.3164E-11
38_6   2.4399E-09   4.5540E-11   6.0008E-11   9.5209E-11   4.5849E-11   -2.0806E-11   -3.4756E-11   8.7810E-11
39_6   2.2884E-09   -3.8922E-11   7.3030E-11   9.4379E-11   6.7667E-11   -2.3410E-11   4.6502E-12   5.4027E-11
40_6   2.3628E-09   -1.1950E-10   1.8614E-11   6.3587E-11   1.8345E-11   -6.3772E-11   -3.2972E-11   3.2432E-11
41_6   2.4760E-09   -1.1531E-10   -1.0466E-11   -8.6764E-12   -5.8726E-12   4.1612E-11   -1.5937E-11   2.5893E-11
42_6   2.4921E-09   -1.5789E-11   -6.3113E-11   -2.0792E-11   4.4822E-11   -2.5820E-12   3.0437E-11   1.9945E-11
43_6   2.3851E-09   1.9077E-11   4.2426E-11   4.1621E-11   7.7930E-11   5.5078E-12   -4.4835E-12   3.8628E-11
44_6   2.3009E-09   1.1065E-10   -8.1402E-11   4.7139E-11   2.6275E-11   -1.1111E-11   -2.8925E-11   2.2065E-11
0_7   4.6482E-08   5.8295E-10   4.1646E-11   6.1895E-10   8.1193E-10   1.1458E-09   5.1343E-10   3.1782E-10
1_7   4.2182E-08   5.7226E-10   -8.2063E-12   6.3010E-10   7.6131E-10   1.1750E-09   5.2275E-10   3.1721E-10
2_7   3.6253E-08   5.2298E-10   2.5835E-12   5.4992E-10   7.3362E-10   1.0253E-09   5.0959E-10   3.2296E-10
3_7   2.9662E-08   5.8202E-10   7.4415E-11   3.6018E-10   5.7550E-10   9.3538E-10   4.2434E-10   3.3627E-10
4_7   2.4435E-08   4.8425E-10   2.0948E-10   2.5216E-10   4.5538E-10   8.5013E-10   3.0193E-10   2.6231E-10
5_7   2.1019E-08   3.3243E-10   1.1963E-10   2.2050E-10   3.4414E-10   7.1149E-10   2.6210E-10   1.6928E-10
6_7   1.8093E-08   2.2774E-10   1.2828E-10   1.9472E-10   2.9739E-10   6.0908E-10   1.8463E-10   1.2569E-10
7_7   1.6701E-08   2.7086E-10   9.9346E-11   1.8209E-10   2.5269E-10   5.6337E-10   1.3006E-10   6.6906E-11
8_7   1.7816E-08   2.7699E-10   9.0912E-11   1.8971E-10   3.4668E-10   6.4755E-10   1.5977E-10   5.1480E-11
9_7   1.9677E-08   2.9166E-10   9.2405E-11   1.7932E-10   3.3999E-10   7.0269E-10   1.8451E-10   8.3021E-11
10_7   2.1420E-08   3.2704E-10   1.3073E-10   1.9097E-10   3.0881E-10   7.2825E-10   2.4409E-10   8.0034E-11
11_7   2.3600E-08   3.3047E-10   1.4913E-10   2.0699E-10   3.0399E-10   8.0231E-10   2.8257E-10   8.1352E-11
12_7   2.6141E-08   4.5307E-10   4.6346E-11   2.1924E-10   3.5172E-10   7.7387E-10   3.5402E-10   9.9529E-11
13_7   2.9231E-08   5.7222E-10   3.5953E-11   2.2911E-10   4.4025E-10   8.7442E-10   3.0796E-10   1.2929E-10
14_7   3.2988E-08   5.8323E-10   1.1666E-10   3.1840E-10   5.6095E-10   1.0341E-09   2.2474E-10   2.3325E-10
15_7   3.5510E-08   5.9123E-10   1.3839E-10   4.0678E-10   6.1403E-10   1.0754E-09   2.7423E-10   3.3507E-10
16_7   3.6060E-08   6.1522E-10   2.1797E-10   4.4388E-10   5.3086E-10   1.0600E-09   3.7787E-10   3.2219E-10
17_7   3.5825E-08   5.1894E-10   2.6386E-10   5.0489E-10   6.0096E-10   9.9991E-10   4.5758E-10   2.2981E-10
18_7   3.4743E-08   5.8230E-10   2.4524E-10   5.1113E-10   6.7043E-10   1.0013E-09   5.0173E-10   2.3605E-10
19_7   3.2987E-08   5.1464E-10   1.6826E-10   5.2507E-10   6.6158E-10   1.0152E-09   4.8259E-10   3.4362E-10
20_7   3.1302E-08   4.8259E-10   1.8184E-10   5.1440E-10   6.8488E-10   1.0980E-09   4.9536E-10   4.4335E-10
21_7   3.0665E-08   4.3025E-10   2.3906E-10   5.0737E-10   6.7995E-10   1.0892E-09   4.9539E-10   5.2016E-10
22_7   3.0475E-08   3.0538E-10   2.3084E-10   5.2725E-10   5.9200E-10   1.0904E-09   4.9122E-10   5.2097E-10
23_7   2.9415E-08   4.1026E-10   2.3343E-10   5.6645E-10   6.0511E-10   1.0448E-09   4.4783E-10   5.0224E-10
24_7   2.7553E-08   3.5753E-10   1.8143E-10   5.8388E-10   6.2895E-10   9.4183E-10   3.7779E-10   5.1550E-10
25_7   2.5423E-08   3.5874E-10   5.4462E-11   5.7520E-10   5.4624E-10   9.8136E-10   4.5007E-10   5.1242E-10
26_7   2.2928E-08   4.2242E-10   9.7809E-11   5.9351E-10   6.4492E-10   1.0549E-09   5.2358E-10   4.7363E-10
27_7   1.9367E-08   3.4097E-10   6.4448E-11   5.8723E-10   6.4232E-10   8.8554E-10   4.4945E-10   4.2538E-10
28_7   1.5327E-08   2.9019E-10   -6.8357E-11   5.1178E-10   4.3256E-10   6.5168E-10   4.0613E-10   4.4488E-10
29_7   1.1623E-08   3.9695E-10   -1.3210E-10   3.9297E-10   3.3889E-10   5.2117E-10   3.5028E-10   4.4726E-10
30_7   8.4751E-09   3.5419E-10   5.0640E-11   3.0214E-10   3.0651E-10   4.1437E-10   2.1112E-10   2.9456E-10
31_7   6.1394E-09   2.7312E-10   9.8598E-11   2.1970E-10   2.4239E-10   2.3390E-10   7.6506E-11   1.6090E-10
32_7   4.4277E-09   7.7432E-11   -4.4107E-11   1.2932E-10   1.2022E-10   8.0819E-11   6.5241E-11   1.9279E-10
33_7   3.3424E-09   2.6300E-11   -2.8211E-11   6.4629E-11   5.3738E-11   5.1850E-11   2.3490E-11   1.8051E-10
34_7   2.8539E-09   4.6858E-11   -3.1714E-12   1.8400E-11   1.3939E-12   7.0064E-11   4.8899E-11   8.9530E-11
35_7   2.7394E-09   1.0350E-10   3.2453E-11   4.2709E-11   -9.0080E-11   2.0943E-11   9.2911E-11   4.8706E-11
36_7   2.8467E-09   1.5564E-10   -4.1768E-11   8.5857E-11   -1.4501E-10   -8.8576E-11   5.7050E-11   9.6388E-11
37_7   2.8201E-09   9.5576E-11   1.2758E-11   1.1468E-10   -4.2808E-11   -2.6673E-11   -2.5539E-11   1.3085E-10
38_7   2.5927E-09   3.6766E-11   -2.1310E-11   9.4882E-11   -9.3802E-11   -4.6036E-11   -2.9604E-11   7.4936E-11
39_7   2.4557E-09   7.4162E-11   3.3598E-11   5.0438E-11   -3.0232E-11   -1.0916E-10   -1.9124E-11   5.0988E-11
40_7   2.4479E-09   -3.8861E-11   -9.5993E-11   2.3535E-11   1.3049E-11   -1.3429E-10   -5.2922E-11   5.9489E-11
41_7   2.4982E-09   -1.3275E-10   -1.5003E-10   -2.5491E-11   -2.4864E-11   -1.5241E-11   -7.8210E-11   6.2314E-11
42_7   2.5341E-09   -9.5742E-11   6.6142E-13   -1.6517E-11   -1.1792E-11   -6.4941E-11   1.2587E-11   7.4278E-11
43_7   2.4635E-09   -2.5588E-11   4.0578E-11   5.5912E-11   8.4184E-11   -6.2549E-11   4.2376E-11   1.1241E-10
44_7   2.3636E-09   -1.9358E-11   -1.0553E-10   5.9996E-11   1.0425E-10   4.8100E-12   6.2323E-11   1.1030E-10
0_8   5.4234E-08   5.3222E-10   1.0032E-10   5.8676E-10   8.2404E-10   1.2585E-09   5.0588E-10   3.1782E-10
1_8   5.0356E-08   5.9934E-10   1.8787E-10   6.1139E-10   8.1738E-10   1.2409E-09   4.6356E-10   3.2116E-10
2_8   4.4763E-08   6.6363E-10   1.5047E-10   5.6182E-10   7.8501E-10   1.1905E-09   5.0110E-10   3.2636E-10
3_8   3.7895E-08   6.4272E-10   5.5647E-11   4.0525E-10   6.8324E-10   1.1550E-09   5.2995E-10   3.2961E-10
4_8   3.2469E-08   5.3724E-10   1.9350E-10   3.2369E-10   5.6243E-10   1.0387E-09   3.9256E-10   2.9500E-10
5_8   2.9095E-08   3.5915E-10   9.3426E-11   3.0759E-10   4.6946E-10   8.9395E-10   3.5103E-10   2.3920E-10
6_8   2.6129E-08   2.3075E-10   1.0440E-10   2.9768E-10   4.0810E-10   8.2908E-10   3.5629E-10   2.0358E-10
7_8   2.4986E-08   2.6956E-10   1.3429E-10   2.9147E-10   4.5814E-10   8.3310E-10   2.9964E-10   1.8336E-10
8_8   2.6690E-08   3.1232E-10   1.5715E-10   3.0529E-10   4.7297E-10   8.7033E-10   2.8526E-10   1.7543E-10
9_8   2.8853E-08   2.8770E-10   1.5187E-10   2.7402E-10   4.5547E-10   8.7272E-10   3.0240E-10   1.7066E-10
10_8   3.0568E-08   3.4968E-10   2.1065E-10   2.3543E-10   4.3006E-10   8.6653E-10   3.4366E-10   1.6290E-10
11_8   3.2672E-08   3.3739E-10   1.9595E-10   2.0336E-10   3.9687E-10   9.4052E-10   3.5353E-10   1.7884E-10
12_8   3.5092E-08   4.3271E-10   8.3237E-11   2.4538E-10   4.3882E-10   9.4884E-10   3.9282E-10   1.9013E-10
13_8   3.7930E-08   5.3654E-10   7.1646E-11   3.2474E-10   5.3253E-10   1.0091E-09   3.6055E-10   2.0673E-10
14_8   4.1270E-08   5.4868E-10   2.0850E-10   4.2442E-10   6.4669E-10   1.1576E-09   3.4516E-10   3.2164E-10
15_8   4.3283E-08   5.1268E-10   2.5667E-10   5.3363E-10   7.2302E-10   1.2369E-09   3.9629E-10   4.4208E-10
16_8   4.3348E-08   5.8589E-10   2.9576E-10   5.8428E-10   6.5741E-10   1.2040E-09   4.4707E-10   4.2529E-10
17_8   4.2713E-08   4.9685E-10   3.0565E-10   6.4157E-10   7.0620E-10   1.1502E-09   4.4588E-10   3.5126E-10
18_8   4.1800E-08   5.4399E-10   1.9330E-10   6.9516E-10   7.7937E-10   1.1362E-09   5.0760E-10   3.9615E-10
19_8   4.0924E-08   4.7014E-10   1.6286E-10   7.0787E-10   7.8900E-10   1.1503E-09   5.2010E-10   5.0145E-10
20_8   4.0411E-08   4.4059E-10   2.6625E-10   6.7789E-10   7.8419E-10   1.2770E-09   5.9185E-10   5.7358E-10
21_8   4.0535E-08   3.9818E-10   1.2963E-10   6.7831E-10   7.4664E-10   1.2847E-09   6.6203E-10   6.6558E-10
22_8   4.0622E-08   4.9963E-10   1.6380E-10   7.2033E-10   6.8794E-10   1.2257E-09   6.7990E-10   6.9954E-10
23_8   3.9974E-08   4.6915E-10   3.0877E-10   8.2147E-10   8.2190E-10   1.2098E-09   6.7043E-10   6.9575E-10
24_8   3.8828E-08   3.8766E-10   3.6306E-10   8.8548E-10   8.6487E-10   1.2920E-09   6.7224E-10   7.7565E-10
25_8   3.7410E-08   4.7492E-10   2.7200E-10   9.4298E-10   9.0300E-10   1.4377E-09   7.7299E-10   8.5834E-10
26_8   3.5086E-08   5.9106E-10   2.2137E-10   1.0406E-09   9.6299E-10   1.5318E-09   8.7849E-10   8.9632E-10
27_8   3.1087E-08   4.5774E-10   1.3839E-10   1.0523E-09   1.0648E-09   1.3931E-09   8.3254E-10   8.5864E-10
28_8   2.6195E-08   3.8873E-10   5.5935E-11   9.4025E-10   9.3292E-10   1.1809E-09   7.5242E-10   8.0451E-10
29_8   2.1000E-08   3.8364E-10   8.3688E-11   7.5539E-10   7.0464E-10   1.0546E-09   6.3062E-10   7.2406E-10
30_8   1.5745E-08   3.0095E-10   1.0008E-10   5.5605E-10   5.2646E-10   8.8910E-10   4.0280E-10   5.1545E-10
31_8   1.1171E-08   2.7491E-10   1.5461E-10   3.5937E-10   3.8529E-10   6.0401E-10   2.4034E-10   3.1600E-10
32_8   7.4888E-09   1.3672E-10   4.0713E-11   2.0570E-10   2.3936E-10   3.1315E-10   2.0751E-10   2.7013E-10
