X_Y    13CO J=1-0    C18O J=1-0    C2H N=1-0 J=3/2-1/2 F=2-1    C3H2 J=2-1 K+=1-0 K-=2-1    CN N=1-0 J=3/2-1/2    CO J=1-0    CS J=2-1    HCN J=1-0 F=2-1    HCO+ J=1-0    HNC J=1-0    SO J=3-2 K=2-1
10_8    5.915526587151225e-11    5.898180240682997e-11    4.410850379039748e-11    4.399091914295185e-11    1.2118068977173807e-10    1.95529998314915e-10    3.364103551016645e-11    3.794784998817185e-11    3.0185679942282815e-11    3.5360518252500775e-11    3.830303854804083e-11
11_8    6.308294137737448e-11    5.69960879483927e-11    3.221893395598101e-11    3.127989941374613e-11    1.0164630471636115e-10    1.6211601958200347e-10    3.4285052647364846e-11    3.074329878815383e-11    3.3237178667200624e-11    3.548226957156919e-11    3.827439840150951e-11
12_8    5.831526039453808e-11    4.9751224487417215e-11    3.77454895510766e-11    3.7895157962938796e-11    8.185349017988391e-11    1.490189016067988e-10    3.4897767106045453e-11    2.0878359179935428e-11    3.133117242785037e-11    2.9938217741590264e-11    3.763920066454929e-11
13_8    4.897736230234237e-11    4.8686129818856465e-11    3.1650140373487154e-11    3.2063795347016e-11    8.100936932415006e-11    1.993311643180706e-10    3.9179328975888365e-11    1.5877132614373036e-11    3.722236645723264e-11    3.095566086360969e-11    3.441803847829855e-11
14_8    4.788306648837038e-11    5.1739748128437604e-11    3.468180761154845e-11    4.1205728263834253e-11    7.774743752653735e-11    2.096711481892823e-10    3.8025472837321996e-11    2.1532735490949065e-11    3.271022351042539e-11    3.3131420595392945e-11    3.29957977856745e-11
15_8    4.521095569920111e-11    5.241569272054245e-11    4.606272150588925e-11    4.6675599473950664e-11    6.88386395232662e-11    2.023023170159436e-10    3.7669608086699563e-11    3.2954230088404016e-11    3.4745073515843526e-11    4.056726251645067e-11    3.778870572558197e-11
16_8    4.521003914333788e-11    6.177314437793015e-11    4.277317542140737e-11    3.645363535803674e-11    7.714432068328265e-11    1.9366507448505287e-10    4.6095037955694804e-11    4.473106687646785e-11    3.1153871909050796e-11    3.5836820912572925e-11    3.757216501541276e-11
17_8    4.349353668585413e-11    6.156934508935145e-11    4.817717606902884e-11    4.561081604219175e-11    7.126068909264751e-11    1.6979968119653257e-10    4.60723235510592e-11    3.354969769296132e-11    3.376142645608857e-11    3.744368102661771e-11    3.7722126830111326e-11
18_8    5.656475551169656e-11    5.5754788453610616e-11    4.2697023326503e-11    3.974631966209165e-11    9.46607929992235e-11    1.7315952522246527e-10    3.817008902910157e-11    3.226881795617103e-11    3.636550376759336e-11    3.677833706604345e-11    3.9825821436501365e-11
19_8    7.016197855877794e-11    5.937096169372058e-11    3.8925538095849215e-11    3.519940306400014e-11    9.375992163081795e-11    1.9305012857281843e-10    3.438289003364427e-11    3.783440601760515e-11    4.138289160356774e-11    3.8539152985379117e-11    3.6973704934418584e-11
20_8    6.589602205264648e-11    5.860746270936962e-11    6.435039534004091e-11    4.0245598599710295e-11    9.424537127639777e-11    2.0949027800547297e-10    2.9346105805324305e-11    2.8755209994867034e-11    2.929484684277802e-11    4.9063128509990794e-11    3.6683807329934355e-11
21_8    6.978721504081508e-11    5.705515446611563e-11    4.78810542839661e-11    4.2727818800196783e-11    1.1310351410720637e-10    1.9431860349395644e-10    3.34776055411533e-11    3.44190911730265e-11    4.1980206247594205e-11    4.9116683869956047e-11    3.4782104983614924e-11
22_8    7.307039002966852e-11    5.635354960294013e-11    5.070802060031481e-11    4.154475274702529e-11    1.1750076409272983e-10    2.1145954146166545e-10    3.578884504247577e-11    3.3243533299588995e-11    4.0707108199755573e-11    3.8447371407615265e-11    3.6035752823119546e-11
23_8    6.218633408292441e-11    5.4459626336710385e-11    3.8653121961517674e-11    4.5222468659231874e-11    1.1384675925114042e-10    2.1736634659466065e-10    3.326030785027168e-11    4.149275930112332e-11    3.4902966954408296e-11    3.769136324173613e-11    4.0567476611218016e-11
24_8    5.218519100773255e-11    4.6735765008792894e-11    4.9612909018617505e-11    4.4189020198806754e-11    1.0646314259704175e-10    1.7266096423609789e-10    3.6369877674761514e-11    2.4156371364006466e-11    4.8047161060484694e-11    3.811244354293127e-11    4.024235822405321e-11
25_8    5.0663133180882255e-11    4.689946206469338e-11    5.3645703242277593e-11    4.04837048084047e-11    9.810500389323433e-11    1.6039675170933654e-10    3.89289994623829e-11    3.3864343440597423e-11    4.287728169059271e-11    4.7348336256261884e-11    3.9225336978148505e-11
26_8    5.0216869319745016e-11    5.562091478526462e-11    5.169130798296669e-11    4.458737486595264e-11    8.967549684600952e-11    1.8691369998559345e-10    3.816252905021931e-11    5.3516742440044524e-11    4.419025888247745e-11    4.6122222317569457e-11    4.1906345662482404e-11
27_8    5.664006585179263e-11    6.339424535794893e-11    4.1529793445472084e-11    4.8640522828502755e-11    7.91845133877957e-11    1.869763418995432e-10    4.0171794501447056e-11    5.444032755660717e-11    4.119822601762452e-11    4.064854683295144e-11    3.243209045582673e-11
28_8    5.32912582744579e-11    6.826632584227317e-11    4.332742461423751e-11    5.024195811719215e-11    9.034996391888886e-11    1.6613660708384457e-10    3.9924831361516824e-11    4.355269750437937e-11    3.8709006543291124e-11    3.506472862313593e-11    3.3428388618742144e-11
29_8    6.242391974002263e-11    6.38848115308725e-11    4.383353812682313e-11    4.758912841147563e-11    1.0094890558186599e-10    1.617415664971956e-10    3.721750871127807e-11    3.2008902715607164e-11    3.3139174515905856e-11    3.800483151535703e-11    3.6640613094370284e-11
30_8    6.317344677594831e-11    6.049340052871559e-11    5.333049904753395e-11    4.436633320536692e-11    1.0737506337902206e-10    1.6877859575189638e-10    3.5620124237178004e-11    3.5578482929220926e-11    2.951864095181281e-11    3.781933560746792e-11    3.0421827349314125e-11
31_8    5.2255217672852305e-11    5.947796852405038e-11    6.376822205533686e-11    4.148871435397405e-11    1.1228031468209357e-10    1.6858358267021403e-10    3.2497358917633036e-11    4.297055327954027e-11    3.508217289563094e-11    3.7881225961991865e-11    3.238471213112575e-11
32_8    4.975865428901852e-11    6.019549822881997e-11    5.917659090656014e-11    4.097199911772571e-11    1.088550689290873e-10    1.7136121603067446e-10    2.725993078169865e-11    4.0647130794377325e-11    3.516934115981281e-11    4.000173313564248e-11    3.311140721355109e-11
33_8    5.687521634576399e-11    6.350291006652451e-11    4.712735946646984e-11    4.610929151900696e-11    1.0305599252298823e-10    1.844628152386883e-10    3.10457912702566e-11    4.7118013611705825e-11    4.409583461573508e-11    4.108966736019427e-11    2.7937420104006533e-11
34_8    5.9256725011236e-11    5.637716515750767e-11    5.042052034310938e-11    4.672818418474239e-11    9.631909261128284e-11    1.6457726519341781e-10    2.8888675380964556e-11    3.918104358395426e-11    4.358989043012313e-11    5.1642954282337385e-11    3.3896961490600166e-11
35_8    5.442811103517788e-11    4.62128886309462e-11    6.6670552172033e-11    4.910942615097079e-11    9.382217873648429e-11    1.3457811298828216e-10    2.5140660744136325e-11    3.5997778904420976e-11    5.435525125112886e-11    5.1026013688714923e-11    3.359630479976395e-11
36_8    4.668007793202852e-11    4.489067546733578e-11    4.943883795658251e-11    5.6922896589077255e-11    8.368231303684954e-11    1.277150572683156e-10    3.303294550665318e-11    3.730101005548649e-11    4.220822179755279e-11    4.920282422676493e-11    2.8957170594038258e-11
37_8    3.9769399482523374e-11    4.7647045417884917e-11    4.8471984029830004e-11    5.5674510371782045e-11    8.169229553824156e-11    1.0991534629586248e-10    3.5935948674115546e-11    5.367246822643445e-11    4.1515071462766886e-11    4.6424341710918036e-11    3.063068783117547e-11
38_8    4.3832752213670185e-11    4.932889842517649e-11    4.9507376972522285e-11    6.723108883793254e-11    8.937602151054792e-11    1.151888674220779e-10    3.6528717656596155e-11    4.500538323789946e-11    4.9483240088913285e-11    5.2462163450435594e-11    3.470027841021149e-11
39_8    4.7225329826395456e-11    4.6051475762851025e-11    5.2100070668642926e-11    4.959758255284046e-11    8.374667134247434e-11    1.274812703992063e-10    3.601307654377602e-11    2.6857315640247112e-11    4.524582441146614e-11    4.9437194609993933e-11    3.9174090344622877e-11
40_8    4.707868987411913e-11    4.658619675972029e-11    5.134576510040886e-11    5.298250295793402e-11    8.208855286834245e-11    1.2379197630731564e-10    3.3944554875093505e-11    2.483706642628061e-11    5.602888577275874e-11    4.5507129918392613e-11    3.056532694548053e-11
41_8    4.491802624247855e-11    4.990238614169273e-11    5.275490198589074e-11    4.709912524895329e-11    8.642227778270741e-11    1.4531069734808918e-10    3.119552021371186e-11    3.5186731831081936e-11    4.198857855824095e-11    5.21779763750905e-11    2.9949904950572935e-11
42_8    4.314813889888209e-11    4.753780966235803e-11    6.155803586491843e-11    4.610008769562437e-11    7.964121644428845e-11    1.5209556985734222e-10    3.099593906908621e-11    5.926938887838994e-11    4.923829386631351e-11    4.083399442203152e-11    3.5391634292339173e-11
43_8    4.6860019414002467e-11    5.3410023619312884e-11    6.278386230801741e-11    4.263989980198254e-11    7.740789448152265e-11    1.480907461248156e-10    3.197170485405925e-11    2.813153368717831e-11    4.875423316852994e-11    4.0414798554388786e-11    3.417644962264949e-11
44_8    4.086022676156192e-11    5.888992832071016e-11    5.206438436099633e-11    4.744568067818246e-11    7.691210186028508e-11    1.5357504410202785e-10    3.2461845399813796e-11    4.47690767762853e-11    5.4111062065047325e-11    4.3660995062001666e-11    3.0265611956646833e-11
0_9    6.768445617371083e-11    6.099548895544726e-11    3.4908779629933604e-11    4.441934363046494e-11    1.186077885363721e-10    1.8362997335383108e-10    3.4308973431609315e-11    2.410915380610711e-11    4.189351273512718e-11    4.344902044676084e-11    4.214315834090918e-11
1_9    7.759199373490905e-11    5.982002564789168e-11    3.717741324561206e-11    4.519342415078545e-11    1.038175869389735e-10    1.4976161032678462e-10    3.718480433454807e-11    3.325668486550076e-11    3.1656120729963497e-11    4.835475664996998e-11    4.844097374803197e-11
2_9    7.612760704070837e-11    5.3931481590215995e-11    4.0555859071212374e-11    3.90064461856784e-11    1.0438784536218787e-10    1.3349187486805125e-10    2.94871488155957e-11    3.309629667718132e-11    3.0109001124773324e-11    4.093621286254713e-11    4.717725477214125e-11
3_9    6.905222709691606e-11    4.964060716668552e-11    4.916287804762097e-11    3.573384840170927e-11    1.1479954474955461e-10    1.827697991270171e-10    2.8873578401859276e-11    2.5717315415025917e-11    3.158332332850095e-11    3.6207691931328566e-11    4.356309834840134e-11
4_9    6.603663250507735e-11    5.188266644365773e-11    4.6377748156813764e-11    3.5692871900734286e-11    1.171037097557481e-10    2.446638874881272e-10    2.909974585519849e-11    4.7440242595981076e-11    4.340419193842195e-11    3.370889076188416e-11    3.4317947397193804e-11
5_9    6.881433592119677e-11    5.951906548367608e-11    3.462438283868668e-11    3.1409574389834207e-11    9.767659458101008e-11    2.331976204375386e-10    3.207125989511511e-11    3.134617781554383e-11    4.018779397936369e-11    3.4895932903619864e-11    3.0629266819770494e-11
6_9    6.655058671246728e-11    6.096840106699832e-11    3.885226221081486e-11    3.5514101871970876e-11    7.427016896076593e-11    1.838773628303328e-10    3.501776166447447e-11    2.6834440974834065e-11    3.627383177768429e-11    3.512675789423586e-11    2.9817874946461014e-11
7_9    6.722441701709964e-11    5.684068949415577e-11    4.261129096711795e-11    2.4675541549185058e-11    7.74091081056366e-11    1.5680296190532963e-10    4.086830638562575e-11    2.4380861721568082e-11    4.352040987510072e-11    3.8209298595643885e-11    4.065740069405617e-11
8_9    6.504393960429788e-11    5.089690124915711e-11    3.78344176992061e-11    3.8160024213168374e-11    8.89778622322087e-11    1.4727147506555787e-10    4.353226256125797e-11    2.4664620032635868e-11    3.640644789521599e-11    3.31852839877658e-11    3.901311005260157e-11
9_9    6.04804169470769e-11    5.5573628413521355e-11    4.2417832120033164e-11    4.216834026208226e-11    1.0808106656507135e-10    1.5901481578728494e-10    3.97198789552993e-11    2.2950527402323227e-11    2.6080059190211972e-11    3.6403207952241514e-11    4.692678459521108e-11
10_9    6.362232551704832e-11    5.827317919241403e-11    3.8245509759789435e-11    4.1966281861971626e-11    1.1498888822512348e-10    1.829099886158209e-10    3.3248962137283486e-11    2.7325914368179342e-11    2.7636981776757107e-11    3.320285995455264e-11    4.3592984699379093e-11
11_9    6.845802033644204e-11    5.973798830603013e-11    2.9653191411605405e-11    4.135140650025336e-11    9.514383351036818e-11    1.7487068873792405e-10    3.222981264370953e-11    3.671264929474136e-11    2.6164815202437373e-11    3.140953755643801e-11    3.450991927128563e-11
12_9    6.200277130670648e-11    5.3462780989267194e-11    3.5780924581805505e-11    3.5441994262851015e-11    8.308718437619555e-11    1.5648393626746677e-10    3.249348126889024e-11    3.450310031466124e-11    3.5761978857891766e-11    4.0494651426171856e-11    3.2554269241984265e-11
13_9    4.9818868414896555e-11    5.244358191681019e-11    4.252360562572242e-11    3.570160803797756e-11    8.303898357369973e-11    2.0893002855894518e-10    3.814756419840451e-11    2.4104421116711306e-11    4.091569100722452e-11    3.8322352529085817e-11    3.1170215411401996e-11
14_9    4.843343132671949e-11    4.9607035132208657e-11    3.5242000971443306e-11    4.6646980679810544e-11    7.168658058768009e-11    2.2231483532414118e-10    3.587267693596268e-11    1.6198393193557393e-11    3.0585292574899254e-11    3.4509992456296136e-11    3.36603405359344e-11
15_9    4.8539563104177396e-11    4.557794889412008e-11    4.3658487022906486e-11    4.968595124926558e-11    7.355597834039572e-11    1.9907560692077482e-10    3.752053403503197e-11    2.8786870593564365e-11    3.884919944156903e-11    3.6219711235076264e-11    3.703188181801056e-11
16_9    5.245824378240137e-11    5.3175728581446675e-11    4.458447746424635e-11    3.691949272462311e-11    9.153895327470459e-11    1.7200556010140894e-10    4.195844270218452e-11    4.3349707301779227e-11    2.8643936579484963e-11    3.769594144889228e-11    3.810521346030468e-11
