n,ell,line,a0_best,a1_best,target_best
1456,3,so_n2_j3__n1_j2,3.0,0.01,
1456,4,hcop_j1__j0,3.0,0.01,
1456,5,hcn_j1_f2__j0_f1,3.0,0.01,
1456,6,hnc_j1__j0,3.0,0.01,
1456,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1456,8,13c_o_j1__j0,3.0,0.01,
1456,9,c_18o_j1__j0,3.0,0.01,
1456,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1457,0,co_v0_j1__v0_j0,3.0,0.01,
1457,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1457,2,cs_j2__j1,3.0,0.01,
1457,3,so_n2_j3__n1_j2,3.0,0.01,
1457,4,hcop_j1__j0,3.0,0.01,
1457,5,hcn_j1_f2__j0_f1,3.0,0.01,
1457,6,hnc_j1__j0,3.0,0.01,
1457,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1457,8,13c_o_j1__j0,3.0,0.01,
1457,9,c_18o_j1__j0,3.0,0.01,
1457,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1458,0,co_v0_j1__v0_j0,3.0,0.01,
1458,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1458,2,cs_j2__j1,3.0,0.01,
1458,3,so_n2_j3__n1_j2,3.0,0.01,
1458,4,hcop_j1__j0,3.0,0.01,
1458,5,hcn_j1_f2__j0_f1,3.0,0.01,
1458,6,hnc_j1__j0,3.0,0.01,
1458,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1458,8,13c_o_j1__j0,3.0,0.01,
1458,9,c_18o_j1__j0,3.0,0.01,
1458,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1459,0,co_v0_j1__v0_j0,3.0,0.01,
1459,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1459,2,cs_j2__j1,3.0,0.01,
1459,3,so_n2_j3__n1_j2,3.0,0.01,
1459,4,hcop_j1__j0,3.0,0.01,
1459,5,hcn_j1_f2__j0_f1,3.0,0.01,
1459,6,hnc_j1__j0,3.0,0.01,
1459,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1459,8,13c_o_j1__j0,3.0,0.01,
1459,9,c_18o_j1__j0,3.0,0.01,
1459,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1460,0,co_v0_j1__v0_j0,3.0,0.01,
1460,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1460,2,cs_j2__j1,3.0,0.01,
1460,3,so_n2_j3__n1_j2,3.0,0.01,
1460,4,hcop_j1__j0,3.0,0.01,
1460,5,hcn_j1_f2__j0_f1,3.0,0.01,
1460,6,hnc_j1__j0,3.0,0.01,
1460,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1460,8,13c_o_j1__j0,3.0,0.01,
1460,9,c_18o_j1__j0,3.0,0.01,
1460,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1461,0,co_v0_j1__v0_j0,3.0,0.01,
1461,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1461,2,cs_j2__j1,3.0,0.01,
1461,3,so_n2_j3__n1_j2,3.0,0.01,
1461,4,hcop_j1__j0,3.0,0.01,
1461,5,hcn_j1_f2__j0_f1,3.0,0.01,
1461,6,hnc_j1__j0,3.0,0.01,
1461,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1461,8,13c_o_j1__j0,3.0,0.01,
1461,9,c_18o_j1__j0,3.0,0.01,
1461,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1462,0,co_v0_j1__v0_j0,3.0,0.01,
1462,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1462,2,cs_j2__j1,3.0,0.01,
1462,3,so_n2_j3__n1_j2,3.0,0.01,
1462,4,hcop_j1__j0,3.0,0.01,
1462,5,hcn_j1_f2__j0_f1,3.0,0.01,
1462,6,hnc_j1__j0,3.0,0.01,
1462,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1462,8,13c_o_j1__j0,3.0,0.01,
1462,9,c_18o_j1__j0,3.0,0.01,
1462,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1463,0,co_v0_j1__v0_j0,3.0,0.01,
1463,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1463,2,cs_j2__j1,3.0,0.01,
1463,3,so_n2_j3__n1_j2,3.0,0.01,
1463,4,hcop_j1__j0,3.0,0.01,
1463,5,hcn_j1_f2__j0_f1,3.0,0.01,
1463,6,hnc_j1__j0,3.0,0.01,
1463,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1463,8,13c_o_j1__j0,3.0,0.01,
1463,9,c_18o_j1__j0,3.0,0.01,
1463,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1464,0,co_v0_j1__v0_j0,3.0,0.01,
1464,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1464,2,cs_j2__j1,3.0,0.01,
1464,3,so_n2_j3__n1_j2,3.0,0.01,
1464,4,hcop_j1__j0,3.0,0.01,
1464,5,hcn_j1_f2__j0_f1,3.0,0.01,
1464,6,hnc_j1__j0,3.0,0.01,
1464,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1464,8,13c_o_j1__j0,3.0,0.01,
1464,9,c_18o_j1__j0,3.0,0.01,
1464,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1465,0,co_v0_j1__v0_j0,3.0,0.01,
1465,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1465,2,cs_j2__j1,3.0,0.01,
1465,3,so_n2_j3__n1_j2,3.0,0.01,
1465,4,hcop_j1__j0,3.0,0.01,
1465,5,hcn_j1_f2__j0_f1,3.0,0.01,
1465,6,hnc_j1__j0,3.0,0.01,
1465,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1465,8,13c_o_j1__j0,3.0,0.01,
1465,9,c_18o_j1__j0,3.0,0.01,
1465,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1466,0,co_v0_j1__v0_j0,3.0,0.01,
1466,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1466,2,cs_j2__j1,3.0,0.01,
1466,3,so_n2_j3__n1_j2,3.0,0.01,
1466,4,hcop_j1__j0,3.0,0.01,
1466,5,hcn_j1_f2__j0_f1,3.0,0.01,
1466,6,hnc_j1__j0,3.0,0.01,
1466,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1466,8,13c_o_j1__j0,3.0,0.01,
1466,9,c_18o_j1__j0,3.0,0.01,
1466,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1467,0,co_v0_j1__v0_j0,3.0,0.01,
1467,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1467,2,cs_j2__j1,3.0,0.01,
1467,3,so_n2_j3__n1_j2,3.0,0.01,
1467,4,hcop_j1__j0,3.0,0.01,
1467,5,hcn_j1_f2__j0_f1,3.0,0.01,
1467,6,hnc_j1__j0,3.0,0.01,
1467,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1467,8,13c_o_j1__j0,3.0,0.01,
1467,9,c_18o_j1__j0,3.0,0.01,
1467,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1468,0,co_v0_j1__v0_j0,3.0,0.01,
1468,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1468,2,cs_j2__j1,3.0,0.01,
1468,3,so_n2_j3__n1_j2,3.0,0.01,
1468,4,hcop_j1__j0,3.0,0.01,
1468,5,hcn_j1_f2__j0_f1,3.0,0.01,
1468,6,hnc_j1__j0,3.0,0.01,
1468,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1468,8,13c_o_j1__j0,3.0,0.01,
1468,9,c_18o_j1__j0,3.0,0.01,
1468,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1469,0,co_v0_j1__v0_j0,3.0,0.01,
1469,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1469,2,cs_j2__j1,3.0,0.01,
1469,3,so_n2_j3__n1_j2,3.0,0.01,
1469,4,hcop_j1__j0,3.0,0.01,
1469,5,hcn_j1_f2__j0_f1,3.0,0.01,
1469,6,hnc_j1__j0,3.0,0.01,
1469,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1469,8,13c_o_j1__j0,3.0,0.01,
1469,9,c_18o_j1__j0,3.0,0.01,
1469,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1470,0,co_v0_j1__v0_j0,3.0,0.01,
1470,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1470,2,cs_j2__j1,3.0,0.01,
1470,3,so_n2_j3__n1_j2,3.0,0.01,
1470,4,hcop_j1__j0,3.0,0.01,
1470,5,hcn_j1_f2__j0_f1,3.0,0.01,
1470,6,hnc_j1__j0,3.0,0.01,
1470,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1470,8,13c_o_j1__j0,3.0,0.01,
1470,9,c_18o_j1__j0,3.0,0.01,
1470,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1471,0,co_v0_j1__v0_j0,3.0,0.01,
1471,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1471,2,cs_j2__j1,3.0,0.01,
1471,3,so_n2_j3__n1_j2,3.0,0.01,
1471,4,hcop_j1__j0,3.0,0.01,
1471,5,hcn_j1_f2__j0_f1,3.0,0.01,
1471,6,hnc_j1__j0,3.0,0.01,
1471,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1471,8,13c_o_j1__j0,3.0,0.01,
1471,9,c_18o_j1__j0,3.0,0.01,
1471,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1472,0,co_v0_j1__v0_j0,3.0,0.01,
1472,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1472,2,cs_j2__j1,3.0,0.01,
1472,3,so_n2_j3__n1_j2,3.0,0.01,
1472,4,hcop_j1__j0,3.0,0.01,
1472,5,hcn_j1_f2__j0_f1,3.0,0.01,
1472,6,hnc_j1__j0,3.0,0.01,
1472,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1472,8,13c_o_j1__j0,3.0,0.01,
1472,9,c_18o_j1__j0,3.0,0.01,
1472,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1473,0,co_v0_j1__v0_j0,3.0,0.01,
1473,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1473,2,cs_j2__j1,3.0,0.01,
1473,3,so_n2_j3__n1_j2,3.0,0.01,
1473,4,hcop_j1__j0,3.0,0.01,
1473,5,hcn_j1_f2__j0_f1,3.0,0.01,
1473,6,hnc_j1__j0,3.0,0.01,
1473,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1473,8,13c_o_j1__j0,3.0,0.01,
1473,9,c_18o_j1__j0,3.0,0.01,
1473,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1474,0,co_v0_j1__v0_j0,3.0,0.01,
1474,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1474,2,cs_j2__j1,3.0,0.01,
1474,3,so_n2_j3__n1_j2,3.0,0.01,
1474,4,hcop_j1__j0,3.0,0.01,
1474,5,hcn_j1_f2__j0_f1,3.0,0.01,
1474,6,hnc_j1__j0,3.0,0.01,
1474,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1474,8,13c_o_j1__j0,3.0,0.01,
1474,9,c_18o_j1__j0,3.0,0.01,
1474,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1475,0,co_v0_j1__v0_j0,3.0,0.01,
1475,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1475,2,cs_j2__j1,3.0,0.01,
1475,3,so_n2_j3__n1_j2,3.0,0.01,
1475,4,hcop_j1__j0,3.0,0.01,
1475,5,hcn_j1_f2__j0_f1,3.0,0.01,
1475,6,hnc_j1__j0,3.0,0.01,
1475,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1475,8,13c_o_j1__j0,3.0,0.01,
1475,9,c_18o_j1__j0,3.0,0.01,
1475,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1476,0,co_v0_j1__v0_j0,3.0,0.01,
1476,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1476,2,cs_j2__j1,3.0,0.01,
1476,3,so_n2_j3__n1_j2,3.0,0.01,
1476,4,hcop_j1__j0,3.0,0.01,
1476,5,hcn_j1_f2__j0_f1,3.0,0.01,
1476,6,hnc_j1__j0,3.0,0.01,
1476,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1476,8,13c_o_j1__j0,3.0,0.01,
1476,9,c_18o_j1__j0,3.0,0.01,
1476,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1477,0,co_v0_j1__v0_j0,3.0,0.01,
1477,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1477,2,cs_j2__j1,3.0,0.01,
1477,3,so_n2_j3__n1_j2,3.0,0.01,
1477,4,hcop_j1__j0,3.0,0.01,
1477,5,hcn_j1_f2__j0_f1,3.0,0.01,
1477,6,hnc_j1__j0,3.0,0.01,
1477,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1477,8,13c_o_j1__j0,3.0,0.01,
1477,9,c_18o_j1__j0,3.0,0.01,
1477,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1478,0,co_v0_j1__v0_j0,3.0,0.01,
1478,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1478,2,cs_j2__j1,3.0,0.01,
1478,3,so_n2_j3__n1_j2,3.0,0.01,
1478,4,hcop_j1__j0,3.0,0.01,
1478,5,hcn_j1_f2__j0_f1,3.0,0.01,
1478,6,hnc_j1__j0,3.0,0.01,
1478,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1478,8,13c_o_j1__j0,3.0,0.01,
1478,9,c_18o_j1__j0,3.0,0.01,
1478,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1479,0,co_v0_j1__v0_j0,3.0,0.01,
1479,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1479,2,cs_j2__j1,3.0,0.01,
1479,3,so_n2_j3__n1_j2,3.0,0.01,
1479,4,hcop_j1__j0,3.0,0.01,
1479,5,hcn_j1_f2__j0_f1,3.0,0.01,
1479,6,hnc_j1__j0,3.0,0.01,
1479,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1479,8,13c_o_j1__j0,3.0,0.01,
1479,9,c_18o_j1__j0,3.0,0.01,
1479,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1480,0,co_v0_j1__v0_j0,3.0,0.01,
1480,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1480,2,cs_j2__j1,3.0,0.01,
1480,3,so_n2_j3__n1_j2,3.0,0.01,
1480,4,hcop_j1__j0,3.0,0.01,
1480,5,hcn_j1_f2__j0_f1,3.0,0.01,
1480,6,hnc_j1__j0,3.0,0.01,
1480,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1480,8,13c_o_j1__j0,3.0,0.01,
1480,9,c_18o_j1__j0,3.0,0.01,
1480,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1481,0,co_v0_j1__v0_j0,3.0,0.01,
1481,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1481,2,cs_j2__j1,3.0,0.01,
1481,3,so_n2_j3__n1_j2,3.0,0.01,
1481,4,hcop_j1__j0,3.0,0.01,
1481,5,hcn_j1_f2__j0_f1,3.0,0.01,
1481,6,hnc_j1__j0,3.0,0.01,
1481,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1481,8,13c_o_j1__j0,3.0,0.01,
1481,9,c_18o_j1__j0,3.0,0.01,
1481,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1482,0,co_v0_j1__v0_j0,3.0,0.01,
1482,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1482,2,cs_j2__j1,3.0,0.01,
1482,3,so_n2_j3__n1_j2,3.0,0.01,
1482,4,hcop_j1__j0,3.0,0.01,
1482,5,hcn_j1_f2__j0_f1,3.0,0.01,
1482,6,hnc_j1__j0,3.0,0.01,
1482,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1482,8,13c_o_j1__j0,3.0,0.01,
1482,9,c_18o_j1__j0,3.0,0.01,
1482,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1483,0,co_v0_j1__v0_j0,3.0,0.01,
1483,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1483,2,cs_j2__j1,3.0,0.01,
1483,3,so_n2_j3__n1_j2,3.0,0.01,
1483,4,hcop_j1__j0,3.0,0.01,
1483,5,hcn_j1_f2__j0_f1,3.0,0.01,
1483,6,hnc_j1__j0,3.0,0.01,
1483,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1483,8,13c_o_j1__j0,3.0,0.01,
1483,9,c_18o_j1__j0,3.0,0.01,
1483,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1484,0,co_v0_j1__v0_j0,3.0,0.01,
1484,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1484,2,cs_j2__j1,3.0,0.01,
1484,3,so_n2_j3__n1_j2,3.0,0.01,
1484,4,hcop_j1__j0,3.0,0.01,
1484,5,hcn_j1_f2__j0_f1,3.0,0.01,
1484,6,hnc_j1__j0,3.0,0.01,
1484,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1484,8,13c_o_j1__j0,3.0,0.01,
1484,9,c_18o_j1__j0,3.0,0.01,
1484,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1485,0,co_v0_j1__v0_j0,3.0,0.01,
1485,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1485,2,cs_j2__j1,3.0,0.01,
1485,3,so_n2_j3__n1_j2,3.0,0.01,
1485,4,hcop_j1__j0,3.0,0.01,
1485,5,hcn_j1_f2__j0_f1,3.0,0.01,
1485,6,hnc_j1__j0,3.0,0.01,
1485,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1485,8,13c_o_j1__j0,3.0,0.01,
1485,9,c_18o_j1__j0,3.0,0.01,
1485,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1486,0,co_v0_j1__v0_j0,3.0,0.01,
1486,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1486,2,cs_j2__j1,3.0,0.01,
1486,3,so_n2_j3__n1_j2,3.0,0.01,
1486,4,hcop_j1__j0,3.0,0.01,
1486,5,hcn_j1_f2__j0_f1,3.0,0.01,
1486,6,hnc_j1__j0,3.0,0.01,
1486,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1486,8,13c_o_j1__j0,3.0,0.01,
1486,9,c_18o_j1__j0,3.0,0.01,
1486,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1487,0,co_v0_j1__v0_j0,3.0,0.01,
1487,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1487,2,cs_j2__j1,3.0,0.01,
1487,3,so_n2_j3__n1_j2,3.0,0.01,
1487,4,hcop_j1__j0,3.0,0.01,
1487,5,hcn_j1_f2__j0_f1,3.0,0.01,
1487,6,hnc_j1__j0,3.0,0.01,
1487,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1487,8,13c_o_j1__j0,3.0,0.01,
1487,9,c_18o_j1__j0,3.0,0.01,
1487,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1488,0,co_v0_j1__v0_j0,3.0,0.01,
1488,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1488,2,cs_j2__j1,3.0,0.01,
1488,3,so_n2_j3__n1_j2,3.0,0.01,
1488,4,hcop_j1__j0,3.0,0.01,
1488,5,hcn_j1_f2__j0_f1,3.0,0.01,
1488,6,hnc_j1__j0,3.0,0.01,
1488,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1488,8,13c_o_j1__j0,3.0,0.01,
1488,9,c_18o_j1__j0,3.0,0.01,
1488,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1489,0,co_v0_j1__v0_j0,3.0,0.01,
1489,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1489,2,cs_j2__j1,3.0,0.01,
1489,3,so_n2_j3__n1_j2,3.0,0.01,
1489,4,hcop_j1__j0,3.0,0.01,
1489,5,hcn_j1_f2__j0_f1,3.0,0.01,
1489,6,hnc_j1__j0,3.0,0.01,
1489,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1489,8,13c_o_j1__j0,3.0,0.01,
1489,9,c_18o_j1__j0,3.0,0.01,
1489,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1490,0,co_v0_j1__v0_j0,3.0,0.01,
1490,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1490,2,cs_j2__j1,3.0,0.01,
1490,3,so_n2_j3__n1_j2,3.0,0.01,
1490,4,hcop_j1__j0,3.0,0.01,
1490,5,hcn_j1_f2__j0_f1,3.0,0.01,
1490,6,hnc_j1__j0,3.0,0.01,
1490,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1490,8,13c_o_j1__j0,3.0,0.01,
1490,9,c_18o_j1__j0,3.0,0.01,
1490,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1491,0,co_v0_j1__v0_j0,3.0,0.01,
1491,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1491,2,cs_j2__j1,3.0,0.01,
1491,3,so_n2_j3__n1_j2,3.0,0.01,
1491,4,hcop_j1__j0,3.0,0.01,
1491,5,hcn_j1_f2__j0_f1,3.0,0.01,
1491,6,hnc_j1__j0,3.0,0.01,
1491,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1491,8,13c_o_j1__j0,3.0,0.01,
1491,9,c_18o_j1__j0,3.0,0.01,
1491,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1492,0,co_v0_j1__v0_j0,3.0,0.01,
1492,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1492,2,cs_j2__j1,3.0,0.01,
1492,3,so_n2_j3__n1_j2,3.0,0.01,
1492,4,hcop_j1__j0,3.0,0.01,
1492,5,hcn_j1_f2__j0_f1,3.0,0.01,
1492,6,hnc_j1__j0,3.0,0.01,
1492,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1492,8,13c_o_j1__j0,3.0,0.01,
1492,9,c_18o_j1__j0,3.0,0.01,
1492,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1493,0,co_v0_j1__v0_j0,3.0,0.01,
1493,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1493,2,cs_j2__j1,3.0,0.01,
1493,3,so_n2_j3__n1_j2,3.0,0.01,
1493,4,hcop_j1__j0,3.0,0.01,
1493,5,hcn_j1_f2__j0_f1,3.0,0.01,
1493,6,hnc_j1__j0,3.0,0.01,
1493,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1493,8,13c_o_j1__j0,3.0,0.01,
1493,9,c_18o_j1__j0,3.0,0.01,
1493,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1494,0,co_v0_j1__v0_j0,3.0,0.01,
1494,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1494,2,cs_j2__j1,3.0,0.01,
1494,3,so_n2_j3__n1_j2,3.0,0.01,
1494,4,hcop_j1__j0,3.0,0.01,
1494,5,hcn_j1_f2__j0_f1,3.0,0.01,
1494,6,hnc_j1__j0,3.0,0.01,
1494,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1494,8,13c_o_j1__j0,3.0,0.01,
1494,9,c_18o_j1__j0,3.0,0.01,
1494,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1495,0,co_v0_j1__v0_j0,3.0,0.01,
1495,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1495,2,cs_j2__j1,3.0,0.01,
1495,3,so_n2_j3__n1_j2,3.0,0.01,
1495,4,hcop_j1__j0,3.0,0.01,
1495,5,hcn_j1_f2__j0_f1,3.0,0.01,
1495,6,hnc_j1__j0,3.0,0.01,
1495,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1495,8,13c_o_j1__j0,3.0,0.01,
1495,9,c_18o_j1__j0,3.0,0.01,
1495,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1496,0,co_v0_j1__v0_j0,3.0,0.01,
1496,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1496,2,cs_j2__j1,3.0,0.01,
1496,3,so_n2_j3__n1_j2,3.0,0.01,
1496,4,hcop_j1__j0,3.0,0.01,
1496,5,hcn_j1_f2__j0_f1,3.0,0.01,
1496,6,hnc_j1__j0,3.0,0.01,
1496,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1496,8,13c_o_j1__j0,3.0,0.01,
1496,9,c_18o_j1__j0,3.0,0.01,
1496,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1497,0,co_v0_j1__v0_j0,3.0,0.01,
1497,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1497,2,cs_j2__j1,3.0,0.01,
1497,3,so_n2_j3__n1_j2,3.0,0.01,
1497,4,hcop_j1__j0,3.0,0.01,
1497,5,hcn_j1_f2__j0_f1,3.0,0.01,
1497,6,hnc_j1__j0,3.0,0.01,
1497,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1497,8,13c_o_j1__j0,3.0,0.01,
1497,9,c_18o_j1__j0,3.0,0.01,
1497,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1498,0,co_v0_j1__v0_j0,3.0,0.01,
1498,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1498,2,cs_j2__j1,3.0,0.01,
1498,3,so_n2_j3__n1_j2,3.0,0.01,
1498,4,hcop_j1__j0,3.0,0.01,
